Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
dw1416+57,-5.1573750482592535,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1446+58,-4.9073750482592535,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
KKR25,-4.847375048259253,0.78,34896.930287370196,0.021813401920437396,1.91,0.0
And XXVIII,-6.803730853084905,1.13,6552.868020628406,0.18834904507916608,0.65,0.0
Tucana,-6.341981911679505,0.78,13127.449686768954,0.09401875182649772,0.92,0.0
NGC0855,-0.8673750482592533,0.34,34896.930287370196,0.0008405517476062068,9.73,0.0
NGC4600,-1.677375048259253,0.34,34896.930287370196,0.0009220589930947394,9.29,0.0
NGC5195,-0.2973750482592532,0.34,34896.930287370196,0.0013562276575944288,7.66,0.0
NGC6684,0.0026249517407468392,0.41,34896.930287370196,0.0010513604379171315,8.7,0.00046593667108714497
NGC1291,-0.13737504825925317,0.34,34896.930287370196,0.0009652025018187292,9.08,9.754337726471766e-05
NGC2787,-1.9673750482592531,0.34,34896.930287370196,0.0014222860166495264,7.48,0.0
NGC3593,-0.3073750482592532,0.34,34896.930287370196,0.000682248555778015,10.8,0.0
NGC4460,-0.5173750482592532,0.34,34896.930287370196,0.0008652725406521138,9.59,0.0
NGC4594,-0.7573750482592532,0.34,34896.930287370196,0.0008725360768174958,9.55,0.0
NGC5102,-1.7473750482592532,0.34,34896.930287370196,0.005940567913788682,3.66,0.0
NGC4736,-0.18737504825925316,0.34,34896.930287370196,0.004091786423658233,4.41,0.0
NGC4826,-0.3973750482592532,0.34,34896.930287370196,0.004091786423658233,4.41,0.0
MESSIER031,-0.606576116025652,0.34,9195.728874391907,0.1342173579793349,0.77,0.0
NGC0891,0.15262495174074683,0.34,34896.930287370196,0.0008037925461068931,9.95,0.0006593148351529311
NGC2683,0.14262495174074682,0.34,34896.930287370196,0.0008252150889737026,9.82,0.0006537158513002824
MESSIER081,0.24262495174074683,0.34,34896.930287370196,0.005812817497877843,3.7,0.006685669545101714
NGC3351,0.06262495174074684,0.34,34896.930287370196,0.0008037925461068931,9.95,0.00046354470624659607
NGC3368,-0.11737504825925316,0.34,34896.930287370196,0.0007329168359417669,10.42,0.00010604293877185955
NGC2903,0.5226249517407469,0.34,34896.930287370196,0.001011446454371584,8.87,0.0027796081238578565
NGC3344,0.16262495174074681,0.34,34896.930287370196,0.0008252150889737026,9.82,0.0007004142259170255
NGC3521,0.7426249517407468,0.34,34896.930287370196,0.0006950604554629024,10.7,0.003427722080967473
NGC3627,0.41262495174074687,0.34,34896.930287370196,0.0011495913395945195,8.32,0.0022753326702379395
NGC4258,0.6826249517407468,0.34,34896.930287370196,0.0013562276575944288,7.66,0.0057314492421732125
NGC5055,0.4526249517407468,0.34,34896.930287370196,0.0009737630142575243,9.04,0.002194161653510233
NGC6744,0.5926249517407468,0.34,34896.930287370196,0.0008798914590535357,9.51,0.002934976433298166
NGC0024,-0.7673750482592532,0.34,34896.930287370196,0.0014892080736795476,7.31,0.0
NGC0253,0.5026249517407468,0.34,34896.930287370196,0.005812817497877843,3.7,0.015133533830229418
NGC0628,0.4726249517407468,0.34,34896.930287370196,0.0007663757743785415,10.19,0.001834352107738137
NGC2835,0.4626249517407468,0.34,34896.930287370196,0.00075009399138418,10.3,0.0017402108682217294
NGC4136,-0.7773750482592532,0.34,34896.930287370196,0.0012750756536764568,7.9,0.0
NGC5194,0.7026249517407468,0.34,34896.930287370196,0.0011277986330208004,8.4,0.005031022441172683
NGC5236,0.6826249517407468,0.34,34896.930287370196,0.0033143470031631677,4.9,0.014006506587007852
NGC7640,-0.20737504825925318,0.34,34896.930287370196,0.001119785879470001,8.43,0.0
MESSIER033,-0.5225916692627453,0.34,13414.38000246511,0.09200771366163447,0.93,0.0
NGC0672,-0.4573750482592531,0.34,34896.930287370196,0.00154362302329179,7.18,0.0
IC0342,-0.01737504825925318,0.34,34896.930287370196,0.007396775686528451,3.28,0.0027673162055155912
NGC1637,-0.23737504825925315,0.34,34896.930287370196,0.0009220589930947394,9.29,0.0
NGC2283,0.12262495174074683,0.34,34896.930287370196,0.0007957747154594767,10.0,0.0005866758815247183
NGC2403,0.09262495174074684,0.34,34896.930287370196,0.0078200363150861,3.19,0.005101164126739229
NGC3556,0.20262495174074682,0.34,34896.930287370196,0.0008119321655540013,9.9,0.0007919912755488435
NGC4244,-0.6573750482592532,0.34,34896.930287370196,0.0042838632191874336,4.31,0.0
NGC4559,0.38262495174074684,0.34,34896.930287370196,0.0010023853895728412,8.91,0.0018257296192512732
NGC4618,-0.3073750482592532,0.34,34896.930287370196,0.0012750756536764568,7.9,0.0
NGC4688,-1.0173750482592532,0.34,34896.930287370196,0.0017727215759845768,6.7,0.0
NGC4945,0.21262495174074683,0.34,34896.930287370196,0.006608930523959809,3.47,0.006725431389679221
NGC5068,-0.037375048259253196,0.34,34896.930287370196,0.002679150628598524,5.45,0.0008821941396080204
MESSIER101,0.7026249517407468,0.34,34896.930287370196,0.0016474814253081655,6.95,0.007349287168348315
ESO137-018,-1.0673750482592532,0.34,34896.930287370196,0.002317367457569327,5.86,0.0
NGC6503,-0.12737504825925317,0.34,34896.930287370196,0.0020371832715762603,6.25,0.00025038247139590663
NGC6946,0.6326249517407468,0.34,34896.930287370196,0.0022938211162180345,5.89,0.008506125632288263
NGC7090,-0.06737504825925317,0.34,34896.930287370196,0.0008798914590535357,9.51,0.00023090513919992223
IC5201,-0.4373750482592532,0.34,34896.930287370196,0.0010276016470292827,8.8,0.0
NGC7462,-0.19737504825925317,0.34,34896.930287370196,0.0007800948097828416,10.1,0.0
NGC7713,-0.3973750482592532,0.34,34896.930287370196,0.0013079794797164312,7.8,0.0
NGC7793,-0.20737504825925318,0.34,34896.930287370196,0.006039164867757036,3.63,0.0
NGC0247,-0.3073750482592532,0.34,34896.930287370196,0.005750482103852155,3.72,0.0
NGC0300,-0.5373750482592532,0.34,34896.930287370196,0.018217868534591168,2.09,0.0
UGC01281,-1.6973750482592531,0.34,34896.930287370196,0.0028652921209505557,5.27,0.0
NGC0925,0.23262495174074682,0.34,34896.930287370196,0.0008725360768174958,9.55,0.0009651078834561116
ESO115-021,-1.387375048259253,0.34,34896.930287370196,0.0030836331896718513,5.08,0.0
NGC1313,-0.027375048259253187,0.34,34896.930287370196,0.0042838632191874336,4.31,0.001506501133876017
NGC1560,-1.187375048259253,0.34,34896.930287370196,0.008901183604875523,2.99,0.0
NGC1744,-0.34737504825925314,0.34,34896.930287370196,0.0007957747154594767,10.0,0.0
NGC2976,-0.8173750482592532,0.34,34896.930287370196,0.005940567913788682,3.66,0.0
UGCA193,-1.6273750482592533,0.34,34896.930287370196,0.0008457590769045348,9.7,0.0
NGC3274,-0.8173750482592532,0.34,34896.930287370196,0.001249638374538283,7.98,0.0
NGC3621,0.49262495174074683,0.34,34896.930287370196,0.0018049034590004827,6.64,0.004575428429697279
PGC4310323,-2.827375048259253,0.34,34896.930287370196,0.0014492847420680675,7.41,0.0
NGC4144,-0.6773750482592532,0.34,34896.930287370196,0.0016762997960053942,6.89,0.0
NGC4204,-0.8073750482592532,0.34,34896.930287370196,0.0012433979929054324,8.0,0.0
NGC4242,-0.8073750482592532,0.34,34896.930287370196,0.0012750756536764568,7.9,0.0
NGC4288,-1.0073750482592532,0.34,34896.930287370196,0.0012280000238562966,8.05,0.0
NGC4455,-0.9573750482592531,0.34,34896.930287370196,0.0011277986330208004,8.4,0.0
NGC4490,0.5226249517407469,0.34,34896.930287370196,0.0010023853895728412,8.91,0.002754706944743005
NGC4517,-0.4273750482592532,0.34,34896.930287370196,0.001138616783411948,8.36,0.0
NGC4631,0.14262495174074682,0.34,34896.930287370196,0.001473043112516964,7.35,0.0011669098701268797
NGC4700,-1.4973750482592532,0.34,34896.930287370196,0.0014932908903349162,7.3,0.0
NGC5023,-1.0673750482592532,0.34,34896.930287370196,0.0021740993523925323,6.05,0.0
PGC725719,-2.757375048259253,0.34,34896.930287370196,0.0023252968528292115,5.85,0.0
NGC5229,-1.2973750482592532,0.34,34896.930287370196,0.0011277986330208004,8.4,0.0
NGC5585,-0.8373750482592532,0.34,34896.930287370196,0.0024492912140950344,5.7,0.0
ESO273-014,-0.6573750482592532,0.41,34896.930287370196,0.0008119321655540013,9.9,0.0
ESO274-001,-1.1073750482592533,0.34,34896.930287370196,0.010223079295737165,2.79,0.0
IC5052,-0.8773750482592533,0.34,34896.930287370196,0.0026306602163949644,5.5,0.0
ESO347-017,-1.5273750482592532,0.34,34896.930287370196,0.001377726307928457,7.6,0.0
IC5332,-0.2773750482592532,0.34,34896.930287370196,0.0013079794797164312,7.8,0.0
NGC0045,-0.2973750482592532,0.47,34896.930287370196,0.0018049034590004827,6.64,0.0
NGC0055,-0.11737504825925316,0.47,34896.930287370196,0.01787414288671586,2.11,0.0030678898822397256
NGC0625,-0.9573750482592531,0.47,34896.930287370196,0.004924226599957161,4.02,0.0
IC1727,-0.8573750482592533,0.47,34896.930287370196,0.0014337637321913007,7.45,0.0
NGC0784,-1.2173750482592531,0.47,34896.930287370196,0.002759570950620479,5.37,0.0
UGC01807,-1.5573750482592532,0.47,34896.930287370196,0.0008037925461068931,9.95,0.0
DDO025,-1.2073750482592531,0.47,34896.930287370196,0.0008725360768174958,9.55,0.0
DDO024,-1.0473750482592532,0.64,34896.930287370196,0.0008037925461068931,9.95,0.0
ESO154-023,-1.0773750482592532,0.47,34896.930287370196,0.002317367457569327,5.86,0.0
NGC1156,-0.23737504825925315,0.47,34896.930287370196,0.0013079794797164312,7.8,0.0
ESO300-014,-1.177375048259253,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
NGC1311,-1.3073750482592532,0.47,34896.930287370196,0.002583474443501264,5.55,0.0
UGC02716,-2.007375048259253,0.47,34896.930287370196,0.0018834904507916608,6.5,0.0
IC1959,-1.137375048259253,0.47,34896.930287370196,0.0020768677278206198,6.19,0.0
NGC1569,0.16262495174074681,0.47,34896.930287370196,0.0078200363150861,3.19,0.006838935133382747
UGCA105,-0.9873750482592532,0.47,34896.930287370196,0.006924536990275726,3.39,0.0
UGC03303,-0.8673750482592533,0.47,34896.930287370196,0.001560966966118755,7.14,0.0
NGC2188,-0.5873750482592531,0.47,34896.930287370196,0.0011304886705460935,8.39,0.0
WHI B0619-07,-1.2073750482592531,0.47,34896.930287370196,0.0011277986330208004,8.4,0.0
CGMW1-260,-0.9973750482592532,0.47,34896.930287370196,0.000682248555778015,10.8,0.0
IC2171,-0.8973750482592531,0.47,34896.930287370196,0.0008119321655540013,9.9,0.0
UGC03600,-2.197375048259253,0.47,34896.930287370196,0.0007663757743785415,10.19,0.0
ESO558-011,-1.3673750482592533,0.47,34896.930287370196,0.0011277986330208004,8.4,0.0
DDO047,-1.4973750482592532,0.47,34896.930287370196,0.0011921915049678373,8.17,0.0
DDO062,-1.3673750482592533,0.47,34896.930287370196,0.0006747307227254263,10.86,0.0
MCG +09-16-010,-2.4573750482592533,0.47,34896.930287370196,0.001473043112516964,7.35,0.0
LV J0926+3343,-2.4973750482592534,0.47,34896.930287370196,0.00075009399138418,10.3,0.0
NGC3037,-1.0273750482592532,0.47,34896.930287370196,0.0012128863213831378,8.1,0.0
MESSIER082,0.4526249517407468,0.47,34896.930287370196,0.006106266184724463,3.61,0.013848714875834856
PGC28789,-2.557375048259253,0.47,34896.930287370196,0.0015875361395581505,7.08,0.0
NGC3109,-1.615347969641,0.47,27849.30134400088,0.04431803939961443,1.34,0.0
UGC05427,-2.017375048259253,0.47,34896.930287370196,0.0013456665479452934,7.69,0.0
PGC30114,-1.887375048259253,0.47,34896.930287370196,0.0012280000238562966,8.05,0.0
NGC3239,-0.20737504825925318,0.47,34896.930287370196,0.0012750756536764568,7.9,0.0
IC2574,-0.7573750482592532,0.47,34896.930287370196,0.005152346181972539,3.93,0.0
ESO501-023,-1.0873750482592532,0.47,34896.930287370196,0.0016240300315499526,7.0,0.0
LeG03,-2.697375048259253,0.64,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3299,-1.177375048259253,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
UGC05812,-2.327375048259253,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
FS04,-2.6873750482592533,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
DDO084,-1.0073750482592532,0.47,34896.930287370196,0.0012098970771185302,8.11,0.0
ESO318-013,-2.0873750482592532,0.47,34896.930287370196,0.001661796909893992,6.92,0.0
NGC3432,-0.00737504825925317,0.47,34896.930287370196,0.0009401875182649774,9.2,0.0004042688841542103
LV J1203+3257,-4.127375048259253,0.47,34896.930287370196,0.0013960347624393259,7.55,0.0
KUG 1202+286,-2.427375048259253,0.47,34896.930287370196,0.00154362302329179,7.18,0.0
MAPS1206+31,-3.1673750482592533,0.47,34896.930287370196,0.001441492902730513,7.43,0.0
LV J1207+3133,-3.797375048259253,0.47,34896.930287370196,0.0014892080736795476,7.31,0.0
UGC7257,-1.0773750482592532,0.47,34896.930287370196,0.0010276016470292827,8.8,0.0
NGC4214,-0.6073750482592531,0.47,34896.930287370196,0.009594120315628335,2.88,0.0
NGC4236,-0.36737504825925316,0.47,34896.930287370196,0.004091786423658233,4.41,0.0
NGC4248,-1.677375048259253,0.47,34896.930287370196,0.0014532043744694607,7.4,0.0
LV J1218+4655,-3.617375048259253,0.47,34896.930287370196,0.0013562276575944288,7.66,0.0
NGC4395,-0.5073750482592532,0.47,34896.930287370196,0.003512175673767199,4.76,0.0
DDO123,-1.4473750482592531,0.64,34896.930287370196,0.0007217911251333121,10.5,0.0
NGC4449,0.04262495174074682,0.47,34896.930287370196,0.004364498875436584,4.27,0.0024050003530455572
DDO129,-1.2273750482592531,0.47,34896.930287370196,0.001004639206488419,8.9,0.0
NGC4485,-0.4573750482592531,0.47,34896.930287370196,0.0010023853895728412,8.91,0.0
UGC07690,-1.157375048259253,0.47,34896.930287370196,0.0010023853895728412,8.91,0.0
UGC7719,-1.5273750482592532,0.47,34896.930287370196,0.0009401875182649774,9.2,0.0
NGC4534,-0.7173750482592531,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
NGC4605,-0.4173750482592532,0.47,34896.930287370196,0.002583474443501264,5.55,0.0
NGC4597,-0.5073750482592532,0.47,34896.930287370196,0.0007800948097828416,10.1,0.0
NGC4656,-0.2773750482592532,0.47,34896.930287370196,0.00272899422311206,5.4,0.0
IC3718,-2.9773750482592534,0.47,34896.930287370196,0.0017209660801459272,6.8,0.0
KK164,-2.527375048259253,0.47,34896.930287370196,0.0017674416933586162,6.71,0.0
DDO148,-2.217375048259253,0.47,34896.930287370196,0.0009824379203203417,9.0,0.0
MCG-02-33-075,-1.5973750482592532,0.64,34896.930287370196,0.0010513604379171315,8.7,0.0
DDO161,-0.8673750482592533,0.47,34896.930287370196,0.0014932908903349162,7.3,0.0
IC4182,-1.3573750482592533,0.47,34896.930287370196,0.004205441751668526,4.35,0.0
UGC08313,-1.2673750482592532,0.47,34896.930287370196,0.0009737630142575243,9.04,0.0
ESO324-024,-1.5773750482592532,0.47,34896.930287370196,0.005569375965534817,3.78,0.0
NGC5204,-0.8773750482592533,0.47,34896.930287370196,0.003777154634065135,4.59,0.0
ESO270-017,-0.5673750482592532,0.47,34896.930287370196,0.0016474814253081655,6.95,0.0
UGC08647,-2.527375048259253,0.47,34896.930287370196,0.0010759528332334731,8.6,0.0
NGC5253,-0.3973750482592532,0.47,34896.930287370196,0.0067247052077092076,3.44,0.0
NGC5264,-1.677375048259253,0.47,34896.930287370196,0.003468319591788201,4.79,0.0
ESO383-087,-1.2473750482592532,0.47,34896.930287370196,0.0078200363150861,3.19,0.0
HolmIV,-1.437375048259253,0.47,34896.930287370196,0.001518144126132209,7.24,0.0
NGC5474,-0.6473750482592532,0.47,34896.930287370196,0.0016333501273788323,6.98,0.0
DDO194,-3.1073750482592533,0.47,34896.930287370196,0.002357424926041447,5.81,0.0
IC4710,-0.6273750482592532,0.47,34896.930287370196,0.0014610914936352493,7.38,0.0
IC4951,-1.157375048259253,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
UGC12588,-1.0373750482592532,0.47,34896.930287370196,0.001119785879470001,8.43,0.0
DDO217,-0.9373750482592531,0.47,34896.930287370196,0.0010885738729311263,8.55,0.0
UGCA442,-1.9373750482592533,0.47,34896.930287370196,0.00416703609203314,4.37,0.0
WLM,-2.807105414985626,0.47,14895.560821329043,0.08285867507907922,0.98,0.0
ESO409-015,-1.2273750482592531,0.47,34896.930287370196,0.0010489476780973829,8.71,0.0
SMC,-3.893255065603329,0.47,55.8350884597923,22.104853207207686,0.06,0.0
UGC00685,-2.007375048259253,0.47,34896.930287370196,0.0034395369809928074,4.81,0.0
UGC01056,-1.417375048259253,0.47,34896.930287370196,0.0007648738133981901,10.2,0.0
UGC01104,-1.767375048259253,0.47,34896.930287370196,0.0013960347624393259,7.55,0.0
AGC112454,-2.8773750482592533,0.64,34896.930287370196,0.0007648738133981901,10.2,0.0
AGC112503,-3.097375048259253,0.64,34896.930287370196,0.0007648738133981901,10.2,0.0
ESO245-005,-1.3473750482592532,0.47,34896.930287370196,0.00381028741080626,4.57,0.0
UGC01561,-1.647375048259253,0.47,34896.930287370196,0.0009401875182649774,9.2,0.0
AGC122226,-1.9673750482592531,0.47,34896.930287370196,0.0010860319616607845,8.56,0.0
[KK2000] 08,-3.257375048259253,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
UGC02773,-0.6173750482592532,0.47,34896.930287370196,0.00272899422311206,5.4,0.0
ESO483-013,-1.5773750482592532,0.47,34896.930287370196,0.0014532043744694607,7.4,0.0
NGC1705,-0.7373750482592532,0.47,34896.930287370196,0.002423711324493044,5.73,0.0
ESO486-021,-1.2373750482592532,0.47,34896.930287370196,0.0007957747154594767,10.0,0.0
NGC1800,-1.0073750482592532,0.47,34896.930287370196,0.0012433979929054324,8.0,0.0
HIPASS J0517-32,-2.347375048259253,0.47,34896.930287370196,0.0012433979929054324,8.0,0.0
LMC,-3.231617557698578,0.47,38.774366985966886,31.830988618379067,0.05,0.0
ESO553-046,-1.0073750482592532,0.47,34896.930287370196,0.0017727215759845768,6.7,0.0
KK49,-0.9473750482592531,0.47,34896.930287370196,0.00300037596553672,5.15,0.0
ESO364-029,-1.1273750482592533,0.47,34896.930287370196,0.0009737630142575243,9.04,0.0
HIPASS J0607-34,-1.417375048259253,0.47,34896.930287370196,0.000856319962056736,9.64,0.0
KKSG9,-1.6273750482592533,0.47,34896.930287370196,0.0007957747154594767,10.0,0.0
ESO059-001,-1.907375048259253,0.47,34896.930287370196,0.003712172541083257,4.63,0.0
CGCG 262-028,-1.147375048259253,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
HolmII,-0.9073750482592531,0.47,34896.930287370196,0.006608930523959809,3.47,0.0
ESO006-001,-2.3573750482592533,0.64,34896.930287370196,0.0017727215759845768,6.7,0.0
KUG 0821+321,-2.807375048259253,0.64,34896.930287370196,0.0011635341028958808,8.27,0.0
CGMW2-3473,-1.7973750482592532,0.64,34896.930287370196,0.0014532043744694607,7.4,0.0
LV J0831+4104,-3.507375048259253,0.47,34896.930287370196,0.0012750756536764568,7.9,0.0
ESO495-021,0.04262495174074682,0.47,34896.930287370196,0.0011720218615377815,8.24,0.0006458274068162105
LV J0843+4025,-3.1873750482592533,0.47,34896.930287370196,0.0013079794797164312,7.8,0.0
ESO496-010,-2.1673750482592533,0.47,34896.930287370196,0.0010784594202310086,8.59,0.0
AGC182595,-2.6673750482592533,0.47,34896.930287370196,0.0011092343634655777,8.47,0.0
LV J0859+3923,-3.057375048259253,0.47,34896.930287370196,0.0009006051555675381,9.4,0.0
KSP-DW11,-3.0873750482592532,0.64,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW16,-3.6473750482592533,0.64,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW18,-4.027375048259253,0.47,34896.930287370196,0.0008252150889737026,9.82,0.0
AGC198507,-3.4373750482592533,0.47,34896.930287370196,0.001004639206488419,8.9,0.0
UGC04879,-4.166116432057802,0.47,29110.243758384513,0.04239835449195357,1.37,0.0
UGC04998,-2.4973750482592534,0.47,34896.930287370196,0.0011720218615377815,8.24,0.0
NGC2915,-1.0673750482592532,0.47,34896.930287370196,0.004323899106500599,4.29,0.0
LV J0935-1348,-2.7073750482592533,0.47,34896.930287370196,0.0009694685850273094,9.06,0.0
KUG 0937+480,-2.797375048259253,0.47,34896.930287370196,0.0012815563327119302,7.88,0.0
LV J0944-2254,-3.017375048259253,0.64,34896.930287370196,0.0021740993523925323,6.05,0.0
IC0559,-1.8773750482592533,0.47,34896.930287370196,0.0009006051555675381,9.4,0.0
LV J0956-0929,-2.5673750482592532,0.47,34896.930287370196,0.0009044497836656004,9.38,0.0
PGC154449,-2.4973750482592534,0.47,34896.930287370196,0.0008457590769045348,9.7,0.0
[CKT2009]d0958+66,-4.027375048259253,0.47,34896.930287370196,0.005453350480109349,3.82,0.0
LV J1000+5022,-2.6473750482592533,0.47,34896.930287370196,0.0012527761972193038,7.97,0.0
NGC3077,-0.8173750482592532,0.47,34896.930287370196,0.005368694319173395,3.85,0.0
UGC05456,-1.0173750482592532,0.47,34896.930287370196,0.0007190492809816146,10.52,0.0
AGC208477,-3.537375048259253,0.47,34896.930287370196,0.001661796909893992,6.92,0.0
UGC05497,-3.4573750482592533,0.47,34896.930287370196,0.005719689751665553,3.73,0.0
LV J1017+2922,-3.157375048259253,0.64,34896.930287370196,0.0029316673437670675,5.21,0.0
UGC05571,-2.307375048259253,0.47,34896.930287370196,0.0011720218615377815,8.24,0.0
AGC749315,-3.6673750482592533,0.47,34896.930287370196,0.0006576650540987411,11.0,0.0
DDO082,-2.3173750482592532,0.47,34896.930287370196,0.005152346181972539,3.93,0.0
AGC205156,-3.527375048259253,0.47,34896.930287370196,0.0007315121082608677,10.43,0.0
PGC2277751,-3.3773750482592533,0.47,34896.930287370196,0.0015139590306006692,7.25,0.0
KUG 1033+366B,-2.537375048259253,0.47,34896.930287370196,0.0012128863213831378,8.1,0.0
AGC205165,-2.757375048259253,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC200499,-1.7373750482592532,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
UGC05797,-1.8973750482592533,0.47,34896.930287370196,0.0007329168359417669,10.42,0.0
DDO088,-1.9773750482592534,0.47,34896.930287370196,0.0013317758894705975,7.73,0.0
MRK1265,-2.527375048259253,0.47,34896.930287370196,0.0014851419784471704,7.32,0.0
UGC06014,-1.9773750482592534,0.47,34896.930287370196,0.0007357384573404925,10.4,0.0
MRK0036,-1.1273750482592533,0.47,34896.930287370196,0.0012372042391830223,8.02,0.0
DDO092,-1.5173750482592532,0.47,34896.930287370196,0.0008119321655540013,9.9,0.0
AGC740666,-2.9773750482592534,0.64,34896.930287370196,0.001314712953686991,7.78,0.0
AGC215354,-3.7273750482592534,0.47,34896.930287370196,0.0007329168359417669,10.42,0.0
PGC034671,-2.9773750482592534,0.47,34896.930287370196,0.0008119321655540013,9.9,0.0
IC2787,-2.0873750482592532,0.64,34896.930287370196,0.00075009399138418,10.3,0.0
IC2791,-3.3373750482592532,0.47,34896.930287370196,0.00075009399138418,10.3,0.0
NGC3738,-1.1273750482592533,0.47,34896.930287370196,0.0028329466552491165,5.3,0.0
NGC3741,-2.1473750482592533,0.47,34896.930287370196,0.007675000149101853,3.22,0.0
LV J1149+1715,-4.6173750482592535,0.47,34896.930287370196,0.001574167473674638,7.11,0.0
PGC3401153,-3.267375048259253,0.47,34896.930287370196,0.0013113397338997805,7.79,0.0
ESO572-034,-1.2873750482592532,0.64,34896.930287370196,0.0007190492809816146,10.52,0.0
NGC4068,-1.5773750482592532,0.47,34896.930287370196,0.004129154142306634,4.39,0.0
MCG +06-27-017,-3.467375048259253,0.47,34896.930287370196,0.003383036307618139,4.85,0.0
NGC4163,-2.717375048259253,0.47,34896.930287370196,0.008901183604875523,2.99,0.0
NGC4190,-2.177375048259253,0.47,34896.930287370196,0.009936129998619996,2.83,0.0
IC3077,-2.6273750482592533,0.47,34896.930287370196,0.0009609645157100311,9.1,0.0
LV J1217+3231,-4.017375048259253,0.47,34896.930287370196,0.00226298017471819,5.93,0.0
IC3104,-2.097375048259253,0.47,34896.930287370196,0.014287825256023354,2.36,0.0
PGC039646,-2.9773750482592534,0.47,34896.930287370196,0.00300037596553672,5.15,0.0
VCC0429,-3.347375048259253,0.47,34896.930287370196,0.0015786048709769429,7.1,0.0
KUG 1218+387,-2.467375048259253,0.47,34896.930287370196,0.0012341247027561292,8.03,0.0
DDO120,-3.897375048259253,0.47,34896.930287370196,0.0015015070557969233,7.28,0.0
KKSG27,-2.9173750482592533,0.47,34896.930287370196,0.0018049034590004827,6.64,0.0
UGC07485,-2.6273750482592533,0.47,34896.930287370196,0.0012622609042939753,7.94,0.0
VCC0841,-3.097375048259253,0.47,34896.930287370196,0.0012750756536764568,7.9,0.0
SBS 1224+533,-2.787375048259253,0.47,34896.930287370196,0.0027802418218516095,5.35,0.0
DDO125,-2.597375048259253,0.47,34896.930287370196,0.011681782643523682,2.61,0.0
UGC07584,-2.217375048259253,0.47,34896.930287370196,0.0009401875182649774,9.2,0.0
UGC07639,-2.697375048259253,0.47,34896.930287370196,0.001560966966118755,7.14,0.0
UGC07642,-1.9473750482592531,0.47,34896.930287370196,0.0007957747154594767,10.0,0.0
KK151,-2.7273750482592534,0.47,34896.930287370196,0.0018491939216321127,6.56,0.0
CGCG 014-054,-2.3973750482592533,0.47,34896.930287370196,0.0008634708284065503,9.6,0.0
UGC07678,-1.4473750482592531,0.47,34896.930287370196,0.0009652025018187292,9.08,0.0
AGC229089,-2.807375048259253,0.47,34896.930287370196,0.0017569524483075194,6.73,0.0
NGC4509,-0.9673750482592531,0.47,34896.930287370196,0.0007800948097828416,10.1,0.0
PGC041749,-2.157375048259253,0.47,34896.930287370196,0.0011720218615377815,8.24,0.0
UGC7751,-2.527375048259253,0.47,34896.930287370196,0.0012750756536764568,7.9,0.0
VCC1675,-2.6273750482592533,0.47,34896.930287370196,0.001414710605261292,7.5,0.0
IC3583,-1.387375048259253,0.47,34896.930287370196,0.0008798914590535357,9.51,0.0
IC3591,-0.9473750482592531,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
AGC220847,-2.547375048259253,0.47,34896.930287370196,0.0009442886585162838,9.18,0.0
VCC1713,-2.7273750482592534,0.47,34896.930287370196,0.0015350592505005336,7.2,0.0
VCC1725,-1.6273750482592533,0.47,34896.930287370196,0.0011014182912933933,8.5,0.0
AGC224291,-3.007375048259253,0.47,34896.930287370196,0.00116072533119133,8.28,0.0
UGCA294,-1.5273750482592532,0.47,34896.930287370196,0.0008119321655540013,9.9,0.0
VCC2033,-2.157375048259253,0.47,34896.930287370196,0.0008285867507907919,9.8,0.0
UGCA298,-2.297375048259253,0.47,34896.930287370196,0.0006576650540987411,11.0,0.0
UGC07950,-1.667375048259253,0.47,34896.930287370196,0.001004639206488419,8.9,0.0
MAPS1249+44,-3.1073750482592533,0.47,34896.930287370196,0.0012946667981106128,7.84,0.0
NGC4765,-0.9873750482592532,0.47,34896.930287370196,0.0008457590769045348,9.7,0.0
PGC3272767,-4.527375048259253,0.47,34896.930287370196,0.0017209660801459272,6.8,0.0
DDO153,-1.3173750482592532,0.47,34896.930287370196,0.0012433979929054324,8.0,0.0
NGC4861,-0.00737504825925317,0.47,34896.930287370196,0.0008037925461068931,9.95,0.0003456207505347073
UGC08105,-1.2673750482592532,0.47,34896.930287370196,0.0007973686554016245,9.99,0.0
DDO165,-2.3373750482592532,0.47,34896.930287370196,0.0034111111773786023,4.83,0.0
MCG -03-34-002,-1.867375048259253,0.47,34896.930287370196,0.0012750756536764568,7.9,0.0
