Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
And IX,-5.634263636440378,0.78,17208.236398892044,0.12750756536764565,0.79,0.0
PAndAS-48,-6.421890114253829,1.13,18540.006656970043,0.11834841098445521,0.82,0.0
And XVI,-5.087511131751663,0.78,7455.70761458165,0.294295382936197,0.52,0.0
Sculptor,-8.971032800142613,0.78,223.34035383916918,9.824379203203415,0.09,0.0
PAndAS-50,-5.865328613640301,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And X,-4.470836720114098,0.78,10943.677338119292,0.20049753475925342,0.63,0.0
PAndAS-C02,-6.2653286136403015,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And V,-5.042547781263962,0.78,18090.56866097271,0.12128863213831377,0.81,0.0
And XV,-5.127890634459679,1.13,15926.097330556062,0.1377726307928457,0.76,0.0
And II,-5.5636911057355505,0.78,11649.543147783828,0.18834904507916608,0.65,0.0
And XXIV,-5.633215318253974,1.13,9926.237948407525,0.22104853207207686,0.6,0.0
PAndAS-55,-6.275328613640301,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-56,-5.355328613640301,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XXII,-4.884263636440378,0.78,17208.236398892044,0.12750756536764565,0.79,0.0
PAndAS-57,-6.115328613640301,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-58,-5.9853286136403,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XXIII,-4.88287209878035,0.78,14693.589451962138,0.1493290890334916,0.73,0.0
Segue 2,-9.735275309581937,0.78,24.815594871018803,88.41941282883074,0.03,0.0
Eridanus 3,-9.531032800142613,1.13,223.34035383916918,9.824379203203415,0.09,0.0
[KK2000] 03,-2.9573353009098993,1.13,62038.98717754699,0.019894367886486918,2.0,0.0
Fornax,-7.617261747664784,0.78,540.4285105244098,4.06007507887488,0.14,0.0
Horologium 1,-9.083337845037374,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Horologium 2,-9.383337845037374,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Reticulum 2,-10.215275309581937,1.13,24.815594871018803,88.41941282883074,0.03,0.0
Eridanus 2,-6.5269128174866875,1.13,3573.445661426707,0.6140237002002135,0.36,0.0
Pictoris 1,-8.846732448704811,1.13,333.63188659925277,6.57665054098741,0.11,0.0
Carina,-8.339517819021262,0.78,275.72883190020883,7.957747154594767,0.1,0.0
DDO044,-3.3973353009098997,0.78,62038.98717754699,0.007722893949587803,3.21,0.0
KK70,-2.5273353009098996,0.78,62038.98717754699,0.0009220589930947394,9.29,0.0
KK72,-2.427335300909899,0.78,62038.98717754699,0.0008285867507907919,9.8,0.0
NGC2784 dw01,-2.127335300909899,1.13,62038.98717754699,0.0008285867507907919,9.8,0.0
UGC05086,-2.797335300909899,0.78,62038.98717754699,0.001004639206488419,8.9,0.0
[CKT2009]d0934+70,-2.637335300909899,0.78,62038.98717754699,0.008725217265245786,3.02,0.0
[CKT2009]d0944+69,-4.6873353009099,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
F8D1,-2.6073353009098996,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
FM1,-3.1573353009098994,0.78,62038.98717754699,0.005569375965534817,3.78,0.0
KK77,-3.1573353009098994,0.78,62038.98717754699,0.005510905231713828,3.8,0.0
[CKT2009]d0955+70,-4.077335300909899,1.13,62038.98717754699,0.00668577790766206,3.45,0.0
KKSG16,-2.6973353009098995,1.13,62038.98717754699,0.0008457590769045348,9.7,0.0
KKH57,-3.227335300909899,0.78,62038.98717754699,0.005876171989156107,3.68,0.0
BK5N,-3.337335300909899,0.78,62038.98717754699,0.005812817497877843,3.7,0.0
KDG063,-2.347335300909899,0.78,62038.98717754699,0.005973163561339665,3.65,0.0
KDG065,-2.807335300909899,0.78,62038.98717754699,0.0008457590769045348,9.7,0.0
[CKT2009]d1006+67,-4.257335300909899,1.13,62038.98717754699,0.006106266184724463,3.61,0.0
KDG064,-2.6473353009098997,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
Segue 1,-11.107457827693299,1.13,11.029153276008358,198.94367886486916,0.02,0.0
IKN,-3.1173353009098994,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
SexDSph,-8.621032800142611,0.78,223.34035383916918,9.824379203203415,0.09,0.0
DDO078,-3.2773353009098996,0.78,62038.98717754699,0.006571002736982071,3.48,0.0
BK6N,-3.3273353009098994,0.78,62038.98717754699,0.007263302776165577,3.31,0.0
UMa I,-8.059517819021261,1.13,275.72883190020883,7.957747154594767,0.1,0.0
LeG14,-2.9973353009098993,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
KK93,-2.7073353009098993,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
KK96,-2.6873353009098997,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LSBC D640-08,-2.9173353009098992,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LeoII,-7.2436378016771865,0.78,1723.305199376306,1.2732395447351628,0.25,0.0
LeoV,-7.968972808814649,1.13,893.3614153566768,2.456094800800854,0.18,0.0
LeoIV,-8.221277853709411,0.78,705.8658096645349,3.1084949822635806,0.16,0.0
Crater,-7.418619976264714,1.13,796.8563241916039,2.7535457282334828,0.17,0.0
Crater 2,-6.941155326926012,1.13,397.04951793630084,5.5262133018019215,0.12,0.0
BTS116,-2.7473353009098993,1.13,62038.98717754699,0.005074576034712508,3.96,0.0
KK134,-2.627335300909899,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
d1219+4705,-3.227335300909899,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
[KKH2011]S11,-2.6873353009098997,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
KK136,-2.797335300909899,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
d1220+4649,-3.1573353009098994,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
BTS132,-3.1573353009098994,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
ComaI,-9.495397836365337,1.13,44.11661310403343,49.73591971621729,0.04,0.0
KKSG31,-2.6673353009098992,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
N4594-DGSAT-3,-3.1573353009098994,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
Sombrero DwA,-3.5673353009098996,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG32,-2.9973353009098993,0.78,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG33,-2.9573353009098993,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
Sombrero DwB,-3.347335300909899,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG34,-2.7473353009098993,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
NGC4627,-2.4473353009098995,0.78,62038.98717754699,0.0014932908903349162,7.3,0.0
KK166,-3.087335300909899,0.78,62038.98717754699,0.004129154142306634,4.39,0.0
ESO219-010,-1.3173353009098991,0.78,62038.98717754699,0.004323899106500599,4.29,0.0
KDG216,-2.767335300909899,1.13,62038.98717754699,0.002210485320720769,6.0,0.0
CVnII,-7.701277853709412,0.78,705.8658096645349,3.1084949822635806,0.16,0.0
[KK2000] 53,-3.087335300909899,1.13,62038.98717754699,0.009333068064593225,2.92,0.0
KK189,-3.0673353009098996,1.13,62038.98717754699,0.004447432867000187,4.23,0.0
KK197,-2.427335300909899,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
[KK2000] 55,-2.7373353009098995,1.13,62038.98717754699,0.005368694319173395,3.85,0.0
KK198,-2.5273353009098996,0.78,62038.98717754699,0.0033143470031631677,4.9,0.0
AM1320-230,-2.5773353009098994,0.78,62038.98717754699,0.0033143470031631677,4.9,0.0
CVnI,-6.1346724573768485,1.13,1334.5275463970115,1.6441626352468526,0.22,0.0
NGC5206,-1.5773353009098994,1.13,62038.98717754699,0.007722893949587803,3.21,0.0
KK208,-3.4973353009098993,0.78,62038.98717754699,0.0031704045619717724,5.01,0.0
[KK2000] 57,-3.267335300909899,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
KK213,-3.0273353009098996,1.13,62038.98717754699,0.005598960911984722,3.77,0.0
[KK2000] 58,-3.337335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
KK217,-3.3273353009098994,1.13,62038.98717754699,0.00649612012619981,3.5,0.0
KK218,-3.1473353009098997,1.13,62038.98717754699,0.003260890669653152,4.94,0.0
CenN,-3.227335300909899,1.13,62038.98717754699,0.005940567913788682,3.66,0.0
BootesIII,-8.241577810349224,1.13,68.93220797505224,31.830988618379067,0.05,0.0
UMin,-7.563215318253974,1.13,99.26237948407518,22.104853207207686,0.06,0.0
Hercules,-7.1873353009099,1.13,620.3898717754703,3.53677651315323,0.15,0.0
Draco,-6.653337845037375,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Sag dSph,-6.267457827693299,1.13,11.029153276008358,198.94367886486916,0.02,0.0
Kim2,-8.81951781902126,1.13,275.72883190020883,7.957747154594767,0.1,0.0
Segue 3,-11.157457827693298,1.13,11.029153276008358,198.94367886486916,0.02,0.0
KK258,-2.887335300909899,0.78,62038.98717754699,0.015859668276855,2.24,0.0
Tucana 2,-9.163215318253975,1.13,99.26237948407518,22.104853207207686,0.06,0.0
Grus 1,-8.741155326926012,1.13,397.04951793630084,5.5262133018019215,0.12,0.0
Lac I,-3.7978906344596792,1.13,15926.097330556062,0.1377726307928457,0.76,0.0
PiscesII,-7.548972808814649,0.78,893.3614153566768,2.456094800800854,0.18,0.0
ApplesI,-4.3173353009099,1.13,62038.98717754699,0.0011495913395945195,8.32,0.0
Cas dSph,-4.841890114253829,0.78,18540.006656970043,0.11834841098445521,0.82,0.0
Phoenix 2,-9.333337845037374,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Peg dSph,-5.101890114253829,0.78,18540.006656970043,0.11834841098445521,0.82,0.0
And XXI,-4.700520916534126,1.13,20392.904407339454,0.10759528332334732,0.86,0.0
PAndAS-01,-5.3953286136403005,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-02,-5.695328613640301,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XVII,-4.391054379559309,0.78,15098.910834855442,0.14532043744694606,0.74,0.0
NGC0205,-1.9533378450373744,0.78,17646.645241613372,0.12433979929054323,0.8,0.0
MESSIER032,-4.644263636440378,0.78,17208.236398892044,0.12750756536764565,0.79,0.0
Scl-MM-Dw2,-3.1873353009098997,1.13,62038.98717754699,0.008174871748227695,3.12,0.0
Cetus III,-8.483637801677187,1.13,1723.305199376306,1.2732395447351628,0.25,0.0
UGC01703,-3.0373353009098993,0.78,62038.98717754699,0.0042838632191874336,4.31,0.0
Triangulum II,-10.545275309581935,1.13,24.815594871018803,88.41941282883074,0.03,0.0
Perseus I,-4.314263636440378,1.13,17208.236398892044,0.12750756536764565,0.79,0.0
Pictor II,-9.411577810349224,1.13,68.93220797505224,31.830988618379067,0.05,0.0
MADCASH J0742+65dw,-4.707335300909899,1.13,62038.98717754699,0.006924536990275726,3.39,0.0
UMa II,-10.675275309581938,0.78,24.815594871018803,88.41941282883074,0.03,0.0
N2683dw2,-3.4173353009098992,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW3,-2.3173353009098996,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW6,-3.5673353009098996,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW13,-2.6873353009098997,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW14,-2.7073353009098993,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW15,-2.717335300909899,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
NGC2784,0.7326646990901007,0.78,62038.98717754699,0.0008252150889737026,9.82,0.00394310596866672
KSP-DW20,-3.097335300909899,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW21,-4.1073353009099,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW23,-4.2373353009098995,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
d1005+68,-4.6473353009099,1.13,62038.98717754699,0.005023703413168081,3.98,0.0
LeG09,-2.9173353009098992,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG16,-3.1173353009098994,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3377,0.0026646990901006973,0.78,62038.98717754699,0.0007329168359417669,10.42,0.0003611795331859232
Willman1,-10.085397836365336,0.78,44.11661310403343,49.73591971621729,0.04,0.0
LeG26,-2.0573353009098994,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
KKH65,-2.517335300909899,1.13,62038.98717754699,0.0007957747154594767,10.0,0.0
LeG27,-2.227335300909899,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LSBC D640-14,-2.6173353009098994,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
KKH67,-2.9173353009098992,1.13,62038.98717754699,0.0007957747154594767,10.0,0.0
PGC4561602,-2.727335300909899,0.78,62038.98717754699,0.0020371832715762603,6.25,0.0
Virgo I,-10.011032800142612,1.13,223.34035383916918,9.824379203203415,0.09,0.0
PGC4560429,-3.1973353009098995,1.13,62038.98717754699,0.0019611520728776144,6.37,0.0
N4258dwC,-3.3973353009098997,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
KDG090,-3.307335300909899,0.78,62038.98717754699,0.00896102332619563,2.98,0.0
PGC213976,-2.6573353009098994,0.78,62038.98717754699,0.0013923439913837042,7.56,0.0
PGC1853813,-2.0573353009098994,0.78,62038.98717754699,0.0012310566499892902,8.04,0.0
Hydra II,-8.131631114407588,1.13,465.9817259113531,4.708726126979152,0.13,0.0
PGC40195,-2.3173353009098996,0.78,62038.98717754699,0.00154362302329179,7.18,0.0
N4258dwB,-3.127335300909899,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
NGC 4631dw3,-3.717335300909899,1.13,62038.98717754699,0.0014532043744694607,7.4,0.0
BTS151,-2.797335300909899,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
KK177,-3.2073353009098993,1.13,62038.98717754699,0.004110406588117131,4.4,0.0
KK180,-3.1873353009098997,1.13,62038.98717754699,0.004110406588117131,4.4,0.0
CenA-MM-Dw5,-5.0273353009098996,1.13,62038.98717754699,0.00680358670581954,3.42,0.0
CenA-MM-Dw4,-3.6473353009098997,1.13,62038.98717754699,0.005205190412539666,3.91,0.0
NGC5128,1.7326646990901007,0.78,62038.98717754699,0.005876171989156107,3.68,0.30749242820184913
CenA-MM-Dw6,-4.307335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1326-29,-3.677335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
CenA-MM-Dw7,-4.4473353009098995,1.13,62038.98717754699,0.006924536990275726,3.39,0.0
CenA-MM-Dw2,-4.517335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1330-34,-3.767335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1330-33,-4.367335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
CenA-MM-Dw1,-2.557335300909899,1.13,62038.98717754699,0.006039164867757036,3.63,0.0
CenA-MM-Dw3,-2.6673353009098992,1.13,62038.98717754699,0.0037444521504203187,4.61,0.0
CenA-MM-Dw9,-3.637335300909899,1.13,62038.98717754699,0.005510905231713828,3.8,0.0
CenA-MM-Dw8,-4.0673353009099,1.13,62038.98717754699,0.006608930523959809,3.47,0.0
dw1335-29,-3.767335300909899,1.13,62038.98717754699,0.0031704045619717724,5.01,0.0
dw1336-32,-3.3573353009098996,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1337-26,-3.477335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1340-30,-3.6873353009098997,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1341-33,-3.4973353009098993,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
KK211,-2.797335300909899,1.13,62038.98717754699,0.005876171989156107,3.68,0.0
M101Dw9,-4.3973353009099,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
KK227,-2.6673353009098992,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
BootesII,-10.485397836365337,0.78,44.11661310403343,49.73591971621729,0.04,0.0
BootesI,-8.089321738992748,1.13,135.10712763110243,16.24030031549952,0.07,0.0
M101Dw10,-4.877335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-df3,-3.2773353009098996,1.13,62038.98717754699,0.0018719530172839512,6.52,0.0
M101dwD,-3.587335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-dwA,-3.587335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw7,-4.427335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-df2,-3.8173353009098996,1.13,62038.98717754699,0.001686074118129531,6.87,0.0
M101dwB,-3.9373353009098997,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw11,-4.307335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw14,-4.347335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
Pegasus III,-7.985079229553423,1.13,1215.9641486799212,1.8044778128332806,0.21,0.0
Aquarius 2,-8.356732448704811,0.78,333.63188659925277,6.57665054098741,0.11,0.0
Tucana III,-10.345275309581936,1.13,24.815594871018803,88.41941282883074,0.03,0.0
And XXIX,-5.37287209878035,0.78,14693.589451962138,0.1493290890334916,0.73,0.0
Cetus,-4.084263636440379,1.13,17208.236398892044,0.12750756536764565,0.79,0.0
NGC0404,0.29266469909010073,0.78,62038.98717754699,0.00896102332619563,2.98,0.012745755454253254
N2146sat,-2.6873353009098997,0.78,62038.98717754699,0.003929751681281367,4.5,0.0
KSP-DW1,-2.7473353009098993,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW17,-2.1573353009098994,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KK73,-1.1273353009098992,0.78,62038.98717754699,0.0008285867507907919,9.8,0.0
KK74,-2.0173353009098993,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW28,-2.1973353009098995,0.78,62038.98717754699,0.0008252150889737026,9.82,0.0
[CKT2009]d0944+71,-4.077335300909899,0.78,62038.98717754699,0.006608930523959809,3.47,0.0
KDG061,-3.1473353009098997,0.78,62038.98717754699,0.005940567913788682,3.66,0.0
NGC3115,0.6326646990901008,0.78,62038.98717754699,0.0008492575595283331,9.68,0.0031389011214578034
KKSG18,-1.1073353009098992,0.78,62038.98717754699,0.0008457590769045348,9.7,0.0
LeoI,-4.6895711230796255,1.13,1863.926903645413,1.177181531744788,0.26,0.0
[CKT2009]d1009+70,-1.5773353009098994,0.78,62038.98717754699,0.0009824379203203417,9.0,0.0
[CKT2009]d1014+68,-3.057335300909899,0.78,62038.98717754699,0.005396692677540939,3.84,0.0
[CKT2009]d1015+69,-3.7373353009098995,0.78,62038.98717754699,0.004803981403204829,4.07,0.0
AGC205445,-2.067335300909899,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG17,-2.307335300909899,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG19,-2.637335300909899,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3384,0.05266469909010074,1.13,62038.98717754699,0.0008967849895414697,9.42,0.0005641200197588622
PGC032348,-1.9173353009098992,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
AGC740112,-3.337335300909899,0.78,62038.98717754699,0.0016147894811313964,7.02,0.0
AGC205544,-2.3573353009098996,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
AGC202456,-1.987335300909899,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3521sat,-1.9173353009098992,1.13,62038.98717754699,0.0006950604554629024,10.7,0.0
AGC213436,-2.2873353009098993,0.78,62038.98717754699,0.00075009399138418,10.3,0.0
KDG078,-2.2473353009098993,1.13,62038.98717754699,0.0008119321655540013,9.9,0.0
NGC3990,-1.007335300909899,1.13,62038.98717754699,0.00075009399138418,10.3,0.0
KDG098,-2.4173353009098992,0.78,62038.98717754699,0.0009824379203203417,9.0,0.0
PGC4555586,-2.217335300909899,0.78,62038.98717754699,0.0011777320692209325,8.22,0.0
KK132,-3.517335300909899,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
KDG101,-2.127335300909899,0.78,62038.98717754699,0.0015015070557969233,7.28,0.0
PGC4323538,-2.6573353009098994,1.13,62038.98717754699,0.0014184907254344943,7.49,0.0
LV J1228+4358,-2.007335300909899,1.13,62038.98717754699,0.004803981403204829,4.07,0.0
dw1240-42,-3.6973353009098995,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
SUCD1,-3.1573353009098994,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
HSC-9,-3.4573353009098993,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
dw1241-32,-4.1473353009099,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
N4625A,-3.2073353009098993,1.13,62038.98717754699,0.0012750756536764568,7.9,0.0
HSC-10,-3.6973353009098995,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
dw1243-42,-3.877335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
LV J1243+3232,-3.4473353009098995,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
KK165,-3.1073353009098996,1.13,62038.98717754699,0.00272899422311206,5.4,0.0
dw1251-40,-4.307335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1252-40,-3.177335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1252-43,-4.267335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1255+40,-3.1073353009098996,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
dw1257-41,-3.427335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1258-37,-4.037335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1301-30,-3.837335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1302-40,-3.967335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
KDG218,-3.177335300909899,0.78,62038.98717754699,0.0031830988618379067,5.0,0.0
dw1306-29,-3.6873353009098997,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1308+40,-3.007335300909899,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
ESO269-066,-2.1173353009098994,1.13,62038.98717754699,0.005658842421045168,3.75,0.0
NGC5011C,-1.6473353009098992,0.78,62038.98717754699,0.005719689751665553,3.73,0.0
LV J1313+1003,-3.1973353009098995,0.78,62038.98717754699,0.002843667352030177,5.29,0.0
dw1314-28,-3.297335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1318-21,-3.4973353009098993,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1318-44,-4.6473353009099,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1321-27,-3.767335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1322-27,-3.377335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1323-40c,-3.9173353009098992,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1323-40b,-3.727335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1323-40,-3.5773353009098994,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1325-33,-3.7773353009098996,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1326-37,-4.1073353009099,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1327+51,-3.557335300909899,1.13,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1328-29,-3.807335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1329-45,-4.1573353009098994,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1330-38,-4.4073353009098994,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1331-40,-4.7773353009098996,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1331-37,-4.677335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
UGCA361,-2.387335300909899,0.78,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1337-44,-3.9073353009098994,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1337-41,-4.0673353009099,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1338+50,-3.477335300909899,1.13,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1341-43,-3.677335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1342-43,-3.757335300909899,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1343-34,-4.257335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1355+51,-3.4873353009098995,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
dw1357-28,-4.057335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
UGC08882,-2.427335300909899,0.78,62038.98717754699,0.0011495913395945195,8.32,0.0
dw1401-32,-3.6873353009098997,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1403-33,-3.807335300909899,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
M101dwC,-3.977335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
dw1406-29,-3.6873353009098997,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1408+56,-3.177335300909899,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
