Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
PAndAS-56,-6.6152060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.8652553815704057
And XXII,-6.364141109656978,0.48,9679.632974376776,0.12750756536764565,0.79,-0.8114761385485081
PAndAS-57,-7.3752060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.9646618220288544
PAndAS-58,-7.2352060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.9463501093128245
And XXIII,-6.072749571996949,0.48,8265.144066728702,0.1493290890334916,0.73,-0.9068381615148304
Segue 2,-11.075152782798536,0.48,13.958772114948081,88.41941282883074,0.03,-979.2585060446374
Eridanus 3,-10.780910273359211,0.98,125.62894903453277,9.824379203203415,0.09,-105.91575068119228
[KK2000] 03,-4.207212774126499,0.98,34896.930287370196,0.019894367886486918,2.0,-0.08369983870519976
Fornax,-8.257139220881385,0.48,303.9910371699805,4.06007507887488,0.14,-33.52460517350086
Horologium 1,-10.343215318253973,0.98,99.26237948407527,12.433979929054322,0.08,-128.60733166905712
Horologium 2,-10.633215318253974,0.98,99.26237948407527,12.433979929054322,0.08,-132.21318584848288
Reticulum 2,-11.465152782798537,0.98,13.958772114948081,88.41941282883074,0.03,-1013.7420770478815
Eridanus 2,-7.776790290703286,0.98,2010.0631845525243,0.6140237002002135,0.36,-4.775133549978726
Pictoris 1,-10.106609921921411,0.98,187.66793621207975,6.57665054098741,0.11,-66.46764161055317
Carina,-9.119395292237861,0.48,155.09746794386757,7.957747154594767,0.1,-72.56984193843076
DDO044,-4.567212774126499,0.36,34896.930287370196,0.007722893949587803,3.21,-0.03527209989978167
KK70,-3.8172127741264994,0.48,34896.930287370196,0.0009220589930947394,9.29,-0.003519695366939457
KK72,-3.747212774126499,0.48,34896.930287370196,0.0008285867507907919,9.8,-0.0031048908570352257
NGC2784 dw01,-3.377212774126499,0.98,34896.930287370196,0.0008285867507907919,9.8,-0.0027983137592426325
UGC05086,-3.8972127741264995,0.48,34896.930287370196,0.001004639206488419,8.9,-0.003915292748914976
[CKT2009]d0934+70,-4.197212774126499,0.48,34896.930287370196,0.008725217265245786,3.02,-0.03662159336271869
[CKT2009]d0944+69,-5.9372127741264995,0.98,34896.930287370196,0.005396692677540939,3.84,-0.03204131270313101
F8D1,-3.8472127741264988,0.48,34896.930287370196,0.005658842421045168,3.75,-0.021770770849013896
FM1,-4.447212774126499,0.48,34896.930287370196,0.005569375965534817,3.78,-0.024768199937839543
KK77,-4.297212774126499,0.48,34896.930287370196,0.005510905231713828,3.8,-0.023681532358721214
[CKT2009]d0955+70,-5.337212774126499,0.98,34896.930287370196,0.00668577790766206,3.45,-0.035683419253746684
KKSG16,-3.9472127741264993,0.98,34896.930287370196,0.0008457590769045348,9.7,-0.003338391032191016
KKH57,-4.567212774126499,0.48,34896.930287370196,0.005876171989156107,3.68,-0.026837727771838096
BK5N,-4.767212774126499,0.36,34896.930287370196,0.005812817497877843,3.7,-0.027710937829549285
KDG063,-3.6872127741264995,0.48,34896.930287370196,0.005973163561339665,3.65,-0.022024324985318547
KDG065,-3.9072127741264993,0.48,34896.930287370196,0.0008457590769045348,9.7,-0.0033045606691148345
[CKT2009]d1006+67,-5.507212774126499,0.98,34896.930287370196,0.006106266184724463,3.61,-0.03362850713473124
KDG064,-4.407212774126499,0.36,34896.930287370196,0.005658842421045168,3.75,-0.02493972260479919
Segue 1,-12.367335300909899,0.98,6.203898717754704,198.94367886486916,0.02,-2460.403182518379
IKN,-4.327212774126499,0.48,34896.930287370196,0.005658842421045168,3.75,-0.024487015211115577
SexDSph,-9.39091027335921,0.48,125.62894903453277,9.824379203203415,0.09,-92.25986358873953
DDO078,-4.447212774126499,0.36,34896.930287370196,0.006571002736982071,3.48,-0.029222647310726855
BK6N,-4.567212774126499,0.48,34896.930287370196,0.007263302776165577,3.31,-0.03317304922165189
UMa I,-9.31939529223786,0.98,155.09746794386757,7.957747154594767,0.1,-74.1613913693497
LeG14,-4.247212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.003124837774432664
KK93,-3.957212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.002911473621803921
KK96,-3.9772127741264987,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0029261883909507307
LSBC D640-08,-4.017212774126499,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0029556179292443505
LeoII,-8.053515274893787,0.48,969.3591746491721,1.2732395447351628,0.25,-10.254054122123444
LeoV,-9.21885028203125,0.98,502.5157961381308,2.456094800800854,0.18,-22.642370247058437
LeoIV,-9.391155326926011,0.48,397.049517936301,3.1084949822635806,0.16,-29.1923592114074
Crater,-8.668497449481313,0.98,448.23168235777746,2.7535457282334828,0.17,-23.869104122222108
Crater 2,-8.191032800142612,0.98,223.3403538391693,5.5262133018019215,0.12,-45.26539441564394
BTS116,-3.997212774126499,0.98,34896.930287370196,0.005074576034712508,3.96,-0.020284160149229034
KK134,-3.867212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.005244820922072835
d1219+4705,-4.487212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.006085682069781381
[KKH2011]S11,-4.257212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.005773749708534661
KK136,-4.047212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.005488941900439832
d1220+4649,-4.507212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.0061128066229332685
BTS132,-4.407212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.005977183857173826
ComaI,-10.755275309581936,0.98,24.815594871018813,49.73591971621729,0.04,-534.9235093231812
KKSG31,-3.917212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0034179094659957145
N4594-DGSAT-3,-4.407212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.003845452143636288
Sombrero DwA,-4.817212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.004203191935131461
KKSG32,-4.237212774126499,0.48,34896.930287370196,0.0008725360768174958,9.55,-0.0036971210105773136
KKSG33,-4.207212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0036709449282727883
Sombrero DwB,-4.607212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.004019959358999787
KKSG34,-3.997212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0034877123521411145
NGC4627,-2.747212774126499,0.36,34896.930287370196,0.0014932908903349162,7.3,-0.0041023878094148146
KK166,-4.3972127741264995,0.48,34896.930287370196,0.004129154142306634,4.39,-0.01815676934088808
ESO219-010,-2.8572127741264985,0.48,34896.930287370196,0.004323899106500599,4.29,-0.012354299761127665
KDG216,-4.017212774126499,0.98,34896.930287370196,0.002210485320720769,6.0,-0.008879989867418583
CVnII,-9.011155326926012,0.48,397.049517936301,3.1084949822635806,0.16,-28.011131118147244
[KK2000] 53,-4.337212774126499,0.98,34896.930287370196,0.009333068064593225,2.92,-0.040479502031545815
KK189,-4.317212774126499,0.98,34896.930287370196,0.004447432867000187,4.23,-0.01920051398548325
KK197,-3.6872127741264995,0.98,34896.930287370196,0.005396692677540939,3.84,-0.01989875417866389
[KK2000] 55,-3.9872127741264993,0.98,34896.930287370196,0.005368694319173395,3.85,-0.02140612656978853
KK198,-3.927212774126499,0.48,34896.930287370196,0.0033143470031631677,4.9,-0.013016145888710272
AM1320-230,-3.9472127741264993,0.48,34896.930287370196,0.0033143470031631677,4.9,-0.013082432828773536
CVnI,-7.384549930593448,0.98,750.6717448483192,1.6441626352468526,0.22,-12.141401073996485
NGC5206,-2.827212774126499,0.98,34896.930287370196,0.007722893949587803,3.21,-0.02183426442749889
KK208,-4.347212774126499,0.48,34896.930287370196,0.0031704045619717724,5.01,-0.013782423210952617
[KK2000] 57,-4.527212774126499,0.98,34896.930287370196,0.005396692677540939,3.84,-0.02443197602779828
KK213,-4.277212774126499,0.98,34896.930287370196,0.005598960911984722,3.77,-0.023947947134576007
[KK2000] 58,-4.597212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02822797598176841
KK217,-4.587212774126499,0.98,34896.930287370196,0.00649612012619981,3.5,-0.029799085225164015
KK218,-4.3972127741264995,0.98,34896.930287370196,0.003260890669653152,4.94,-0.014338830107628755
CenN,-4.487212774126499,0.98,34896.930287370196,0.005940567913788682,3.66,-0.026656592228318583
BootesIII,-9.491455283565823,0.98,38.774366985966886,31.830988618379067,0.05,-302.1224051030376
UMin,-8.823092791470575,0.98,55.8350884597923,22.104853207207686,0.06,-195.03317098902937
Hercules,-8.437212774126499,0.98,348.9693028737021,3.53677651315323,0.15,-29.840535976007008
Draco,-7.9132153182539735,0.98,99.26237948407527,12.433979929054322,0.08,-98.39276044145512
Sag dSph,-7.527335300909899,0.98,6.203898717754704,198.94367886486916,0.02,-1497.515776812412
Kim2,-10.07939529223786,0.98,155.09746794386757,7.957747154594767,0.1,-80.20927920684171
Segue 3,-12.4173353009099,0.98,6.203898717754704,198.94367886486916,0.02,-2470.3503664616223
KK258,-4.167212774126499,0.36,34896.930287370196,0.015859668276855,2.24,-0.06609061223671896
Tucana 2,-10.423092791470573,0.98,55.8350884597923,22.104853207207686,0.06,-230.40093612056162
Grus 1,-10.00103280014261,0.98,223.3403538391693,5.5262133018019215,0.12,-55.26784049190541
Lac I,-5.057768107676278,0.98,8958.429748437791,0.1377726307928457,0.76,-0.6968220181347138
PiscesII,-8.938850282031249,0.36,502.5157961381308,2.456094800800854,0.18,-21.954663702834196
ApplesI,-5.567212774126499,0.98,34896.930287370196,0.0011495913395945195,8.32,-0.006400019590815804
Cas dSph,-5.751767587470427,0.48,10428.753744545655,0.11834841098445521,0.82,-0.6807125543290186
Phoenix 2,-10.583215318253973,0.98,99.26237948407527,12.433979929054322,0.08,-131.59148685203016
Peg dSph,-6.051767587470428,0.48,10428.753744545655,0.11834841098445521,0.82,-0.7162170776243552
And XXI,-5.960398389750726,0.98,11471.008729128447,0.10759528332334732,0.86,-0.6413107534652525
PAndAS-01,-6.6552060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.8704872994892715
PAndAS-02,-6.9452060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.908418704401048
And XVII,-5.900931852775909,0.36,8493.137344606188,0.14532043744694606,0.74,-0.8575259981900131
NGC0205,-3.2532153182539743,0.48,9926.237948407523,0.12433979929054323,0.8,-0.4045041397206199
MESSIER032,-4.584141109656978,0.36,9679.632974376776,0.12750756536764565,0.79,-0.5845126721940989
Scl-MM-Dw2,-4.4372127741264995,0.98,34896.930287370196,0.008174871748227695,3.12,-0.03627364534808176
Cetus III,-9.733515274893787,0.98,969.3591746491721,1.2732395447351628,0.25,-12.393096557278517
UGC01703,-4.267212774126499,0.48,34896.930287370196,0.0042838632191874336,4.31,-0.018280155851527282
Triangulum II,-11.805152782798537,0.98,13.958772114948081,88.41941282883074,0.03,-1043.8046774096838
Perseus I,-5.564141109656978,0.98,9679.632974376776,0.12750756536764565,0.79,-0.7094700862543916
Pictor II,-10.671455283565823,0.98,38.774366985966886,31.830988618379067,0.05,-339.6829716727249
MADCASH J0742+65dw,-5.957212774126499,0.98,34896.930287370196,0.006924536990275726,3.39,-0.04125094021338202
UMa II,-11.725152782798535,0.48,13.958772114948081,88.41941282883074,0.03,-1036.7311243833772
N2683dw2,-4.667212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.00385145440466
KSP-DW3,-3.5672127741264994,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0029437178067889275
KSP-DW6,-4.817212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.003975236668006056
KSP-DW13,-3.9372127741264995,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0032490473897091978
KSP-DW14,-3.957212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0032655516914886712
KSP-DW15,-3.967212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.003273803842378408
NGC2784,-0.6572127741264988,0.36,34896.930287370196,0.0008252150889737026,9.82,-0.0005423418978754526
KSP-DW20,-4.347212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.003587385576188415
KSP-DW21,-5.367212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.004429104966941592
KSP-DW23,-5.497212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.004536382928508173
d1005+68,-5.8972127741264995,0.98,34896.930287370196,0.005023703413168081,3.98,-0.029625847941557704
LeG09,-4.167212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0030659786978454247
LeG16,-4.367212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0032131263893135234
NGC3377,-1.5072127741264987,0.36,34896.930287370196,0.0007329168359417669,10.42,-0.0011046616175038064
Willman1,-11.325275309581937,0.48,24.815594871018813,49.73591971621729,0.04,-563.2729835614251
LeG26,-3.367212774126499,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0024773879319730306
KKH65,-3.7772127741264994,0.98,34896.930287370196,0.0007957747154594767,10.0,-0.0030058104205604157
LeG27,-3.6572127741264993,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0026907520846017738
LSBC D640-14,-3.9472127741264993,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0029041162372305165
KKH67,-4.167212774126499,0.98,34896.930287370196,0.0007957747154594767,10.0,-0.0033161625595896113
PGC4561602,-4.057212774126499,0.48,34896.930287370196,0.0020371832715762603,6.25,-0.008265285992676015
Virgo I,-11.27091027335921,0.98,125.62894903453277,9.824379203203415,0.09,-110.72969649076194
PGC4560429,-4.447212774126499,0.98,34896.930287370196,0.0019611520728776144,6.37,-0.00872166055050599
N4258dwC,-4.657212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.006316240771572433
KDG090,-4.477212774126499,0.48,34896.930287370196,0.00896102332619563,2.98,-0.0401204081052886
PGC213976,-3.9072127741264993,0.48,34896.930287370196,0.0013923439913837042,7.56,-0.005440184229112685
PGC1853813,-3.5272127741264994,0.48,34896.930287370196,0.0012310566499892902,8.04,-0.004342198741515599
Hydra II,-9.381508587624188,0.98,262.1147208251363,4.708726126979152,0.13,-44.1749545970253
PGC40195,-3.6472127741264995,0.48,34896.930287370196,0.00154362302329179,7.18,-0.005629921608985584
N4258dwB,-4.377212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.005936497027445993
NGC 4631dw3,-4.967212774126499,0.98,34896.930287370196,0.0014532043744694607,7.4,-0.007218375332281213
BTS151,-4.047212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.006043665966850206
KK177,-4.467212774126499,0.98,34896.930287370196,0.004110406588117131,4.4,-0.018362060817290565
KK180,-4.4372127741264995,0.98,34896.930287370196,0.004110406588117131,4.4,-0.018238748619647055
CenA-MM-Dw5,-6.287212774126499,0.98,34896.930287370196,0.00680358670581954,3.42,-0.04277559724670584
CenA-MM-Dw4,-4.8972127741264995,0.98,34896.930287370196,0.005205190412539666,3.91,-0.025490924980050036
NGC5128,0.042787225873501145,0.36,34896.930287370196,0.005876171989156107,3.68,0.0002514250981715629
CenA-MM-Dw6,-5.557212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03412260350369046
dw1326-29,-4.927212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.016330492891873438
CenA-MM-Dw7,-5.697212774126499,0.98,34896.930287370196,0.006924536990275726,3.39,-0.03945056059591033
CenA-MM-Dw2,-5.767212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.035412053274110906
dw1330-34,-5.017212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.016628784122158125
dw1330-33,-5.617212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.018617392324056025
CenA-MM-Dw1,-3.8172127741264994,0.98,34896.930287370196,0.006039164867757036,3.63,-0.02305277727825813
CenA-MM-Dw3,-3.917212774126499,0.98,34896.930287370196,0.0037444521504203187,4.61,-0.014667815795731912
CenA-MM-Dw9,-4.887212774126499,0.98,34896.930287370196,0.005510905231713828,3.8,-0.02693296644543237
CenA-MM-Dw8,-5.327212774126499,0.98,34896.930287370196,0.006608930523959809,3.47,-0.03520717911055323
dw1335-29,-5.017212774126499,0.98,34896.930287370196,0.0031704045619717724,5.01,-0.015906594267473703
dw1336-32,-4.617212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.015303045320892859
dw1337-26,-4.727212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.015667623491240804
dw1340-30,-4.9372127741264995,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.016363636361905073
dw1341-33,-4.747212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.01573391043130407
KK211,-4.047212774126499,0.98,34896.930287370196,0.005876171989156107,3.68,-0.023782118337476916
M101Dw9,-5.6472127741264995,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.009303678150136404
KK227,-3.917212774126499,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0038144369184214986
BootesII,-11.635275309581935,0.48,24.815594871018813,49.73591971621729,0.04,-578.6911186734524
BootesI,-9.339199212209348,0.98,75.99775929249513,16.24030031549952,0.07,-151.67139991255635
M101Dw10,-6.137212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.010110944048537405
M101-df3,-4.537212774126499,0.98,34896.930287370196,0.0018719530172839512,6.52,-0.008493449142585386
M101dwD,-4.837212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00796921819563679
M101-dwA,-4.837212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00796921819563679
M101Dw7,-5.677212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00935310259289565
M101-df2,-5.067212774126499,0.98,34896.930287370196,0.001686074118129531,6.87,-0.008543696309510032
M101dwB,-5.1872127741264995,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.008545836694494649
M101Dw11,-5.557212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.009155404821858669
M101Dw14,-5.597212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.009221304078870996
Pegasus III,-9.234956702770024,0.98,683.979833632456,1.8044778128332806,0.21,-16.6642744726245
Aquarius 2,-9.62660992192141,0.48,187.66793621207975,6.57665054098741,0.11,-63.31084935087922
Tucana III,-11.595152782798536,0.98,13.958772114948081,88.41941282883074,0.03,-1025.2366007156293
And XXIX,-6.592749571996949,0.48,8265.144066728702,0.1493290890334916,0.73,-0.984489287812246
Cetus,-5.334141109656978,0.98,9679.632974376776,0.12750756536764565,0.79,-0.6801433462198331
NGC0404,-1.5072127741264987,0.36,34896.930287370196,0.00896102332619563,2.98,-0.01350616882648758
N2146sat,-4.047212774126499,0.48,34896.930287370196,0.003929751681281367,4.5,-0.015904541203627033
KSP-DW1,-3.997212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0032985602950476194
KSP-DW17,-3.4072127741264993,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.002811683392553135
KK73,-2.457212774126499,0.48,34896.930287370196,0.0008285867507907919,9.8,-0.002036013948515104
KK74,-3.2672127741264987,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.002696153280096816
KSP-DW28,-3.547212774126499,0.48,34896.930287370196,0.0008252150889737026,9.82,-0.002927213505009453
[CKT2009]d0944+71,-5.107212774126499,0.48,34896.930287370196,0.006608930523959809,3.47,-0.033753214395282075
KDG061,-4.227212774126499,0.48,34896.930287370196,0.005940567913788682,3.66,-0.02511204457073352
NGC3115,-0.6672127741264988,0.48,34896.930287370196,0.0008492575595283331,9.68,-0.0005666354922407993
KKSG18,-2.3972127741264986,0.48,34896.930287370196,0.0008457590769045348,9.7,-0.0020274644629889866
LeoI,-5.939448596296225,0.98,1048.4588833005446,1.177181531744788,0.26,-6.991809196307422
[CKT2009]d1009+70,-3.087212774126499,0.48,34896.930287370196,0.0009824379203203417,9.0,-0.0030329948973992307
[CKT2009]d1014+68,-4.637212774126499,0.48,34896.930287370196,0.005396692677540939,3.84,-0.02502561222232778
[CKT2009]d1015+69,-5.167212774126499,0.48,34896.930287370196,0.004803981403204829,4.07,-0.024823194073306135
AGC205445,-3.3172127741264985,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0024406010091060056
LeG17,-3.5572127741264987,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.002617178238867724
LeG19,-3.887212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0028599719297900867
NGC3384,-1.1972127741264988,0.98,34896.930287370196,0.0008967849895414697,9.42,-0.0010736424451239463
PGC032348,-3.167212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0023302402405049323
AGC740112,-4.497212774126499,0.48,34896.930287370196,0.0016147894811313964,7.02,-0.007262051882069217
AGC205544,-3.6072127741264994,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.002653965161734749
AGC202456,-3.2372127741264984,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0023817419325187664
NGC3521sat,-3.167212774126499,0.98,34896.930287370196,0.0006950604554629024,10.7,-0.002201404353332287
AGC213436,-3.5172127741264987,0.48,34896.930287370196,0.00075009399138418,10.3,-0.00263824016829197
KDG078,-3.497212774126499,0.98,34896.930287370196,0.0008119321655540013,9.9,-0.002839499541099645
NGC3990,-2.257212774126499,0.98,34896.930287370196,0.00075009399138418,10.3,-0.0016931217391479032
KDG098,-3.627212774126499,0.48,34896.930287370196,0.0009824379203203417,9.0,-0.003563511374372215
PGC4555586,-3.547212774126499,0.48,34896.930287370196,0.0011777320692209325,8.22,-0.004177666240438926
KK132,-4.697212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.006370489877876211
KDG101,-3.677212774126499,0.36,34896.930287370196,0.0015015070557969233,7.28,-0.005521360926017516
PGC4323538,-3.9072127741264993,0.98,34896.930287370196,0.0014184907254344943,7.49,-0.005542345082397621
LV J1228+4358,-3.257212774126499,0.98,34896.930287370196,0.004803981403204829,4.07,-0.01564758959318491
dw1240-42,-4.947212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03037705893246916
SUCD1,-4.407212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.003845452143636288
HSC-9,-4.707212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.007029237954471251
dw1241-32,-5.407212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03320156795339014
N4625A,-4.467212774126499,0.98,34896.930287370196,0.0012750756536764568,7.9,-0.005696034248081163
HSC-10,-4.947212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.007387627768151631
dw1243-42,-5.127212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03148230159282954
LV J1243+3232,-4.697212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.007014305045567902
KK165,-4.357212774126499,0.98,34896.930287370196,0.00272899422311206,5.4,-0.01189080848946129
dw1251-40,-5.557212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03412260350369046
dw1252-40,-4.427212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.027184135691428045
dw1252-43,-5.517212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03387699402361037
dw1255+40,-4.357212774126499,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0042428926446948095
dw1257-41,-4.677212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02871919494192858
dw1258-37,-5.297212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.0325261418831699
dw1301-30,-5.087212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.016860788412379545
dw1302-40,-5.217212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.03203492292300973
KDG218,-4.347212774126499,0.48,34896.930287370196,0.0031830988618379067,5.0,-0.013837608033489266
dw1306-29,-4.9372127741264995,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.016363636361905073
dw1308+40,-4.257212774126499,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0041455163432690565
ESO269-066,-3.367212774126499,0.98,34896.930287370196,0.005658842421045168,3.75,-0.019054526486912218
