Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
And XV,-6.4289206301236606,1.13,15926.097330556062,0.1377726307928457,0.76,0.0
And II,-6.864721101399532,0.78,11649.543147783828,0.18834904507916608,0.65,0.0
And XXIV,-6.934245313917955,1.13,9926.237948407525,0.22104853207207686,0.6,0.0
PAndAS-55,-7.576358609304282,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-56,-6.656358609304282,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XXII,-6.18529363210436,0.78,17208.236398892044,0.12750756536764565,0.79,0.0
PAndAS-57,-7.4163586093042815,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-58,-7.286358609304282,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XXIII,-6.18390209444433,0.78,14693.589451962138,0.1493290890334916,0.73,0.0
Segue 2,-11.036305305245918,0.78,24.815594871018803,88.41941282883074,0.03,0.0
Eridanus 3,-10.832062795806594,1.13,223.34035383916918,9.824379203203415,0.09,0.0
[KK2000] 03,-4.2583652965738805,1.13,62038.98717754699,0.019894367886486918,2.0,0.0
Fornax,-8.918291743328766,0.78,540.4285105244098,4.06007507887488,0.14,0.0
Horologium 1,-10.384367840701355,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Horologium 2,-10.684367840701356,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Reticulum 2,-11.516305305245918,1.13,24.815594871018803,88.41941282883074,0.03,0.0
Eridanus 2,-7.827942813150669,1.13,3573.445661426707,0.6140237002002135,0.36,0.0
Pictoris 1,-10.147762444368793,1.13,333.63188659925277,6.57665054098741,0.11,0.0
Carina,-9.640547814685243,0.78,275.72883190020883,7.957747154594767,0.1,0.0
DDO044,-4.698365296573881,0.78,62038.98717754699,0.007722893949587803,3.21,0.0
KK70,-3.828365296573881,0.78,62038.98717754699,0.0009220589930947394,9.29,0.0
KK72,-3.7283652965738803,0.78,62038.98717754699,0.0008285867507907919,9.8,0.0
NGC2784 dw01,-3.4283652965738804,1.13,62038.98717754699,0.0008285867507907919,9.8,0.0
UGC05086,-4.09836529657388,0.78,62038.98717754699,0.001004639206488419,8.9,0.0
[CKT2009]d0934+70,-3.9383652965738802,0.78,62038.98717754699,0.008725217265245786,3.02,0.0
[CKT2009]d0944+69,-5.988365296573881,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
F8D1,-3.908365296573881,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
FM1,-4.458365296573881,0.78,62038.98717754699,0.005569375965534817,3.78,0.0
KK77,-4.458365296573881,0.78,62038.98717754699,0.005510905231713828,3.8,0.0
[CKT2009]d0955+70,-5.378365296573881,1.13,62038.98717754699,0.00668577790766206,3.45,0.0
KKSG16,-3.9983652965738807,1.13,62038.98717754699,0.0008457590769045348,9.7,0.0
KKH57,-4.52836529657388,0.78,62038.98717754699,0.005876171989156107,3.68,0.0
BK5N,-4.63836529657388,0.78,62038.98717754699,0.005812817497877843,3.7,0.0
KDG063,-3.64836529657388,0.78,62038.98717754699,0.005973163561339665,3.65,0.0
KDG065,-4.10836529657388,0.78,62038.98717754699,0.0008457590769045348,9.7,0.0
[CKT2009]d1006+67,-5.55836529657388,1.13,62038.98717754699,0.006106266184724463,3.61,0.0
KDG064,-3.948365296573881,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
Segue 1,-12.40848782335728,1.13,11.029153276008358,198.94367886486916,0.02,0.0
IKN,-4.418365296573881,0.78,62038.98717754699,0.005658842421045168,3.75,0.0
SexDSph,-9.922062795806593,0.78,223.34035383916918,9.824379203203415,0.09,0.0
DDO078,-4.578365296573881,0.78,62038.98717754699,0.006571002736982071,3.48,0.0
BK6N,-4.628365296573881,0.78,62038.98717754699,0.007263302776165577,3.31,0.0
UMa I,-9.360547814685242,1.13,275.72883190020883,7.957747154594767,0.1,0.0
LeG14,-4.298365296573881,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
KK93,-4.0083652965738805,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
KK96,-3.988365296573881,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LSBC D640-08,-4.2183652965738805,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LeoII,-8.544667797341168,0.78,1723.305199376306,1.2732395447351628,0.25,0.0
LeoV,-9.270002804478631,1.13,893.3614153566768,2.456094800800854,0.18,0.0
LeoIV,-9.522307849373394,0.78,705.8658096645349,3.1084949822635806,0.16,0.0
Crater,-8.719649971928694,1.13,796.8563241916039,2.7535457282334828,0.17,0.0
Crater 2,-8.242185322589993,1.13,397.04951793630084,5.5262133018019215,0.12,0.0
BTS116,-4.048365296573881,1.13,62038.98717754699,0.005074576034712508,3.96,0.0
KK134,-3.9283652965738804,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
d1219+4705,-4.52836529657388,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
[KKH2011]S11,-3.988365296573881,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
KK136,-4.09836529657388,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
d1220+4649,-4.458365296573881,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
BTS132,-4.458365296573881,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
ComaI,-10.796427832029318,1.13,44.11661310403343,49.73591971621729,0.04,0.0
KKSG31,-3.9683652965738805,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
N4594-DGSAT-3,-4.458365296573881,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
Sombrero DwA,-4.868365296573881,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG32,-4.298365296573881,0.78,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG33,-4.2583652965738805,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
Sombrero DwB,-4.64836529657388,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
KKSG34,-4.048365296573881,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
NGC4627,-3.7483652965738807,0.78,62038.98717754699,0.0014932908903349162,7.3,0.0
KK166,-4.38836529657388,0.78,62038.98717754699,0.004129154142306634,4.39,0.0
ESO219-010,-2.6183652965738804,0.78,62038.98717754699,0.004323899106500599,4.29,0.0
KDG216,-4.06836529657388,1.13,62038.98717754699,0.002210485320720769,6.0,0.0
CVnII,-9.002307849373393,0.78,705.8658096645349,3.1084949822635806,0.16,0.0
[KK2000] 53,-4.38836529657388,1.13,62038.98717754699,0.009333068064593225,2.92,0.0
KK189,-4.368365296573881,1.13,62038.98717754699,0.004447432867000187,4.23,0.0
KK197,-3.7283652965738803,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
[KK2000] 55,-4.038365296573881,1.13,62038.98717754699,0.005368694319173395,3.85,0.0
KK198,-3.828365296573881,0.78,62038.98717754699,0.0033143470031631677,4.9,0.0
AM1320-230,-3.8783652965738806,0.78,62038.98717754699,0.0033143470031631677,4.9,0.0
CVnI,-7.43570245304083,1.13,1334.5275463970115,1.6441626352468526,0.22,0.0
NGC5206,-2.8783652965738806,1.13,62038.98717754699,0.007722893949587803,3.21,0.0
KK208,-4.798365296573881,0.78,62038.98717754699,0.0031704045619717724,5.01,0.0
[KK2000] 57,-4.56836529657388,1.13,62038.98717754699,0.005396692677540939,3.84,0.0
KK213,-4.328365296573881,1.13,62038.98717754699,0.005598960911984722,3.77,0.0
[KK2000] 58,-4.63836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
KK217,-4.628365296573881,1.13,62038.98717754699,0.00649612012619981,3.5,0.0
KK218,-4.448365296573881,1.13,62038.98717754699,0.003260890669653152,4.94,0.0
CenN,-4.52836529657388,1.13,62038.98717754699,0.005940567913788682,3.66,0.0
BootesIII,-9.542607806013205,1.13,68.93220797505224,31.830988618379067,0.05,0.0
UMin,-8.864245313917955,1.13,99.26237948407518,22.104853207207686,0.06,0.0
Hercules,-8.48836529657388,1.13,620.3898717754703,3.53677651315323,0.15,0.0
Draco,-7.954367840701355,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Sag dSph,-7.56848782335728,1.13,11.029153276008358,198.94367886486916,0.02,0.0
Kim2,-10.120547814685242,1.13,275.72883190020883,7.957747154594767,0.1,0.0
Segue 3,-12.458487823357279,1.13,11.029153276008358,198.94367886486916,0.02,0.0
KK258,-4.18836529657388,0.78,62038.98717754699,0.015859668276855,2.24,0.0
Tucana 2,-10.464245313917957,1.13,99.26237948407518,22.104853207207686,0.06,0.0
Grus 1,-10.042185322589994,1.13,397.04951793630084,5.5262133018019215,0.12,0.0
Lac I,-5.0989206301236605,1.13,15926.097330556062,0.1377726307928457,0.76,0.0
PiscesII,-8.850002804478631,0.78,893.3614153566768,2.456094800800854,0.18,0.0
ApplesI,-5.618365296573881,1.13,62038.98717754699,0.0011495913395945195,8.32,0.0
Cas dSph,-6.14292010991781,0.78,18540.006656970043,0.11834841098445521,0.82,0.0
Phoenix 2,-10.634367840701355,1.13,176.46645241613373,12.433979929054322,0.08,0.0
Peg dSph,-6.40292010991781,0.78,18540.006656970043,0.11834841098445521,0.82,0.0
And XXI,-6.001550912198107,1.13,20392.904407339454,0.10759528332334732,0.86,0.0
PAndAS-01,-6.696358609304282,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
PAndAS-02,-6.9963586093042816,1.13,16775.34213280871,0.13079794797164312,0.78,0.0
And XVII,-5.69208437522329,0.78,15098.910834855442,0.14532043744694606,0.74,0.0
NGC0205,-3.254367840701356,0.78,17646.645241613372,0.12433979929054323,0.8,0.0
MESSIER032,-5.9452936321043595,0.78,17208.236398892044,0.12750756536764565,0.79,0.0
Scl-MM-Dw2,-4.488365296573881,1.13,62038.98717754699,0.008174871748227695,3.12,0.0
Cetus III,-9.784667797341168,1.13,1723.305199376306,1.2732395447351628,0.25,0.0
UGC01703,-4.338365296573881,0.78,62038.98717754699,0.0042838632191874336,4.31,0.0
Triangulum II,-11.846305305245917,1.13,24.815594871018803,88.41941282883074,0.03,0.0
Perseus I,-5.615293632104359,1.13,17208.236398892044,0.12750756536764565,0.79,0.0
Pictor II,-10.712607806013205,1.13,68.93220797505224,31.830988618379067,0.05,0.0
MADCASH J0742+65dw,-6.0083652965738805,1.13,62038.98717754699,0.006924536990275726,3.39,0.0
UMa II,-11.97630530524592,0.78,24.815594871018803,88.41941282883074,0.03,0.0
N2683dw2,-4.7183652965738805,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW3,-3.618365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW6,-4.868365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW13,-3.988365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW14,-4.0083652965738805,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW15,-4.01836529657388,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
NGC2784,-0.5683652965738804,0.78,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW20,-4.39836529657388,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW21,-5.408365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW23,-5.538365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
d1005+68,-5.948365296573881,1.13,62038.98717754699,0.005023703413168081,3.98,0.0
LeG09,-4.2183652965738805,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG16,-4.418365296573881,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3377,-1.2983652965738803,0.78,62038.98717754699,0.0007329168359417669,10.42,0.0
Willman1,-11.386427832029318,0.78,44.11661310403343,49.73591971621729,0.04,0.0
LeG26,-3.3583652965738806,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
KKH65,-3.81836529657388,1.13,62038.98717754699,0.0007957747154594767,10.0,0.0
LeG27,-3.52836529657388,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LSBC D640-14,-3.9183652965738807,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
KKH67,-4.2183652965738805,1.13,62038.98717754699,0.0007957747154594767,10.0,0.0
PGC4561602,-4.02836529657388,0.78,62038.98717754699,0.0020371832715762603,6.25,0.0
Virgo I,-11.312062795806593,1.13,223.34035383916918,9.824379203203415,0.09,0.0
PGC4560429,-4.498365296573881,1.13,62038.98717754699,0.0019611520728776144,6.37,0.0
N4258dwC,-4.698365296573881,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
KDG090,-4.60836529657388,0.78,62038.98717754699,0.00896102332619563,2.98,0.0
PGC213976,-3.9583652965738807,0.78,62038.98717754699,0.0013923439913837042,7.56,0.0
PGC1853813,-3.3583652965738806,0.78,62038.98717754699,0.0012310566499892902,8.04,0.0
Hydra II,-9.43266111007157,1.13,465.9817259113531,4.708726126979152,0.13,0.0
PGC40195,-3.618365296573881,0.78,62038.98717754699,0.00154362302329179,7.18,0.0
N4258dwB,-4.4283652965738804,1.13,62038.98717754699,0.0013562276575944288,7.66,0.0
NGC 4631dw3,-5.01836529657388,1.13,62038.98717754699,0.0014532043744694607,7.4,0.0
BTS151,-4.09836529657388,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
KK177,-4.5083652965738805,1.13,62038.98717754699,0.004110406588117131,4.4,0.0
KK180,-4.488365296573881,1.13,62038.98717754699,0.004110406588117131,4.4,0.0
CenA-MM-Dw5,-6.328365296573881,1.13,62038.98717754699,0.00680358670581954,3.42,0.0
CenA-MM-Dw4,-4.948365296573881,1.13,62038.98717754699,0.005205190412539666,3.91,0.0
NGC5128,0.43163470342611965,0.78,62038.98717754699,0.005876171989156107,3.68,0.012465491053940377
CenA-MM-Dw6,-5.60836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1326-29,-4.97836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
CenA-MM-Dw7,-5.748365296573881,1.13,62038.98717754699,0.006924536990275726,3.39,0.0
CenA-MM-Dw2,-5.81836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1330-34,-5.06836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1330-33,-5.668365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
CenA-MM-Dw1,-3.85836529657388,1.13,62038.98717754699,0.006039164867757036,3.63,0.0
CenA-MM-Dw3,-3.9683652965738805,1.13,62038.98717754699,0.0037444521504203187,4.61,0.0
CenA-MM-Dw9,-4.93836529657388,1.13,62038.98717754699,0.005510905231713828,3.8,0.0
CenA-MM-Dw8,-5.368365296573881,1.13,62038.98717754699,0.006608930523959809,3.47,0.0
dw1335-29,-5.06836529657388,1.13,62038.98717754699,0.0031704045619717724,5.01,0.0
dw1336-32,-4.658365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1337-26,-4.77836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1340-30,-4.988365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1341-33,-4.798365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
KK211,-4.09836529657388,1.13,62038.98717754699,0.005876171989156107,3.68,0.0
M101Dw9,-5.698365296573881,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
KK227,-3.9683652965738805,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
BootesII,-11.786427832029318,0.78,44.11661310403343,49.73591971621729,0.04,0.0
BootesI,-9.39035173465673,1.13,135.10712763110243,16.24030031549952,0.07,0.0
M101Dw10,-6.1783652965738804,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-df3,-4.578365296573881,1.13,62038.98717754699,0.0018719530172839512,6.52,0.0
M101dwD,-4.88836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-dwA,-4.88836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw7,-5.72836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101-df2,-5.118365296573881,1.13,62038.98717754699,0.001686074118129531,6.87,0.0
M101dwB,-5.238365296573881,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw11,-5.60836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
M101Dw14,-5.64836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
Pegasus III,-9.286109225217405,1.13,1215.9641486799212,1.8044778128332806,0.21,0.0
Aquarius 2,-9.657762444368792,0.78,333.63188659925277,6.57665054098741,0.11,0.0
Tucana III,-11.646305305245917,1.13,24.815594871018803,88.41941282883074,0.03,0.0
And XXIX,-6.673902094444331,0.78,14693.589451962138,0.1493290890334916,0.73,0.0
Cetus,-5.38529363210436,1.13,17208.236398892044,0.12750756536764565,0.79,0.0
NGC0404,-1.0083652965738803,0.78,62038.98717754699,0.00896102332619563,2.98,0.0
N2146sat,-3.988365296573881,0.78,62038.98717754699,0.003929751681281367,4.5,0.0
KSP-DW1,-4.048365296573881,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW17,-3.4583652965738807,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KK73,-2.4283652965738804,0.78,62038.98717754699,0.0008285867507907919,9.8,0.0
KK74,-3.3183652965738806,1.13,62038.98717754699,0.0008252150889737026,9.82,0.0
KSP-DW28,-3.4983652965738807,0.78,62038.98717754699,0.0008252150889737026,9.82,0.0
[CKT2009]d0944+71,-5.378365296573881,0.78,62038.98717754699,0.006608930523959809,3.47,0.0
KDG061,-4.448365296573881,0.78,62038.98717754699,0.005940567913788682,3.66,0.0
NGC3115,-0.6683652965738802,0.78,62038.98717754699,0.0008492575595283331,9.68,0.0
KKSG18,-2.4083652965738804,0.78,62038.98717754699,0.0008457590769045348,9.7,0.0
LeoI,-5.990601118743607,1.13,1863.926903645413,1.177181531744788,0.26,0.0
[CKT2009]d1009+70,-2.8783652965738806,0.78,62038.98717754699,0.0009824379203203417,9.0,0.0
[CKT2009]d1014+68,-4.35836529657388,0.78,62038.98717754699,0.005396692677540939,3.84,0.0
[CKT2009]d1015+69,-5.038365296573881,0.78,62038.98717754699,0.004803981403204829,4.07,0.0
AGC205445,-3.3683652965738804,0.78,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG17,-3.60836529657388,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
LeG19,-3.9383652965738802,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3384,-1.2483652965738803,1.13,62038.98717754699,0.0008967849895414697,9.42,0.0
PGC032348,-3.2183652965738805,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
AGC740112,-4.63836529657388,0.78,62038.98717754699,0.0016147894811313964,7.02,0.0
AGC205544,-3.658365296573881,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
AGC202456,-3.2883652965738803,1.13,62038.98717754699,0.0007357384573404925,10.4,0.0
NGC3521sat,-3.2183652965738805,1.13,62038.98717754699,0.0006950604554629024,10.7,0.0
AGC213436,-3.5883652965738806,0.78,62038.98717754699,0.00075009399138418,10.3,0.0
KDG078,-3.5483652965738806,1.13,62038.98717754699,0.0008119321655540013,9.9,0.0
NGC3990,-2.3083652965738803,1.13,62038.98717754699,0.00075009399138418,10.3,0.0
KDG098,-3.7183652965738805,0.78,62038.98717754699,0.0009824379203203417,9.0,0.0
PGC4555586,-3.5183652965738803,0.78,62038.98717754699,0.0011777320692209325,8.22,0.0
KK132,-4.81836529657388,0.78,62038.98717754699,0.0013562276575944288,7.66,0.0
KDG101,-3.4283652965738804,0.78,62038.98717754699,0.0015015070557969233,7.28,0.0
PGC4323538,-3.9583652965738807,1.13,62038.98717754699,0.0014184907254344943,7.49,0.0
LV J1228+4358,-3.3083652965738803,1.13,62038.98717754699,0.004803981403204829,4.07,0.0
dw1240-42,-4.998365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
SUCD1,-4.458365296573881,1.13,62038.98717754699,0.0008725360768174958,9.55,0.0
HSC-9,-4.7583652965738805,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
dw1241-32,-5.448365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
N4625A,-4.5083652965738805,1.13,62038.98717754699,0.0012750756536764568,7.9,0.0
HSC-10,-4.998365296573881,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
dw1243-42,-5.1783652965738804,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
LV J1243+3232,-4.748365296573881,1.13,62038.98717754699,0.0014932908903349162,7.3,0.0
KK165,-4.408365296573881,1.13,62038.98717754699,0.00272899422311206,5.4,0.0
dw1251-40,-5.60836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1252-40,-4.47836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1252-43,-5.56836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1255+40,-4.408365296573881,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
dw1257-41,-4.72836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1258-37,-5.338365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1301-30,-5.13836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1302-40,-5.26836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
KDG218,-4.47836529657388,0.78,62038.98717754699,0.0031830988618379067,5.0,0.0
dw1306-29,-4.988365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1308+40,-4.30836529657388,1.13,62038.98717754699,0.0009737630142575243,9.04,0.0
ESO269-066,-3.4183652965738807,1.13,62038.98717754699,0.005658842421045168,3.75,0.0
NGC5011C,-2.9483652965738805,0.78,62038.98717754699,0.005719689751665553,3.73,0.0
LV J1313+1003,-4.498365296573881,0.78,62038.98717754699,0.002843667352030177,5.29,0.0
dw1314-28,-4.59836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1318-21,-4.798365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1318-44,-5.948365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1321-27,-5.06836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1322-27,-4.6783652965738804,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1323-40c,-5.2183652965738805,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1323-40b,-5.02836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1323-40,-4.878365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1325-33,-5.078365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1326-37,-5.408365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1327+51,-4.85836529657388,1.13,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1328-29,-5.10836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1329-45,-5.458365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1330-38,-5.708365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1331-40,-6.078365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1331-37,-5.97836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
UGCA361,-3.6883652965738802,0.78,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1337-44,-5.208365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1337-41,-5.368365296573881,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1338+50,-4.77836529657388,1.13,62038.98717754699,0.0011277986330208004,8.4,0.0
dw1341-43,-4.97836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1342-43,-5.05836529657388,1.13,62038.98717754699,0.006140237002002134,3.6,0.0
dw1343-34,-5.55836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1355+51,-4.788365296573881,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
dw1357-28,-5.35836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
UGC08882,-3.7283652965738803,0.78,62038.98717754699,0.0011495913395945195,8.32,0.0
dw1401-32,-4.988365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1403-33,-5.10836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
M101dwC,-5.27836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
dw1406-29,-4.988365296573881,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1408+56,-4.47836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
dw1409-33,-4.97836529657388,1.13,62038.98717754699,0.0033143470031631677,4.9,0.0
dw1412+56,-5.06836529657388,1.13,62038.98717754699,0.0016474814253081655,6.95,0.0
