Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
PAndAS-57,-6.3752060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.8338638740572113
PAndAS-58,-6.2352060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.8155521613411814
And XXIII,-5.072749571996949,0.48,8265.144066728702,0.1493290890334916,0.73,-0.7575090724813388
Segue 2,-10.075152782798536,0.48,13.958772114948081,88.41941282883074,0.03,-890.8390932158067
Eridanus 3,-9.780910273359213,0.98,125.62894903453277,9.824379203203415,0.09,-96.09137147798889
[KK2000] 03,-3.207212774126499,0.98,34896.930287370196,0.019894367886486918,2.0,-0.06380547081871285
Fornax,-7.257139220881386,0.48,303.9910371699805,4.06007507887488,0.14,-29.464530094625978
Horologium 1,-9.343215318253973,0.98,99.26237948407527,12.433979929054322,0.08,-116.1733517400028
Horologium 2,-9.633215318253974,0.98,99.26237948407527,12.433979929054322,0.08,-119.77920591942856
Reticulum 2,-10.465152782798535,0.98,13.958772114948081,88.41941282883074,0.03,-925.3226642190506
Eridanus 2,-6.776790290703286,0.98,2010.0631845525243,0.6140237002002135,0.36,-4.161109849778512
Pictoris 1,-9.106609921921413,0.98,187.66793621207975,6.57665054098741,0.11,-59.89099106956578
Carina,-8.119395292237861,0.48,155.09746794386757,7.957747154594767,0.1,-64.61209478383599
DDO044,-3.5672127741264994,0.36,34896.930287370196,0.007722893949587803,3.21,-0.027549205950193865
KK70,-2.8172127741264994,0.48,34896.930287370196,0.0009220589930947394,9.29,-0.0025976363738447173
KK72,-2.747212774126499,0.48,34896.930287370196,0.0008285867507907919,9.8,-0.0022763041062444337
NGC2784 dw01,-2.377212774126499,0.98,34896.930287370196,0.0008285867507907919,9.8,-0.0019697270084518405
UGC05086,-2.8972127741264995,0.48,34896.930287370196,0.001004639206488419,8.9,-0.0029106535424265573
[CKT2009]d0934+70,-3.1972127741264993,0.48,34896.930287370196,0.008725217265245786,3.02,-0.027896376097472905
[CKT2009]d0944+69,-4.9372127741264995,0.98,34896.930287370196,0.005396692677540939,3.84,-0.026644620025590066
F8D1,-2.8472127741264988,0.48,34896.930287370196,0.005658842421045168,3.75,-0.016111928427968727
FM1,-3.4472127741264993,0.48,34896.930287370196,0.005569375965534817,3.78,-0.019198823972304727
KK77,-3.297212774126499,0.48,34896.930287370196,0.005510905231713828,3.8,-0.018170627127007385
[CKT2009]d0955+70,-4.337212774126499,0.98,34896.930287370196,0.00668577790766206,3.45,-0.02899764134608462
KKSG16,-2.9472127741264993,0.98,34896.930287370196,0.0008457590769045348,9.7,-0.0024926319552864814
KKH57,-3.5672127741264994,0.48,34896.930287370196,0.005876171989156107,3.68,-0.02096155578268199
BK5N,-3.7672127741264987,0.36,34896.930287370196,0.005812817497877843,3.7,-0.02189812033167144
KDG063,-2.6872127741264995,0.48,34896.930287370196,0.005973163561339665,3.65,-0.01605116142397888
KDG065,-2.9072127741264993,0.48,34896.930287370196,0.0008457590769045348,9.7,-0.0024588015922103
[CKT2009]d1006+67,-4.507212774126499,0.98,34896.930287370196,0.006106266184724463,3.61,-0.02752224095000678
KDG064,-3.4072127741264993,0.36,34896.930287370196,0.005658842421045168,3.75,-0.019280880183754023
Segue 1,-11.367335300909899,0.98,6.203898717754704,198.94367886486916,0.02,-2261.4595036535097
IKN,-3.327212774126499,0.48,34896.930287370196,0.005658842421045168,3.75,-0.01882817279007041
SexDSph,-8.390910273359212,0.48,125.62894903453277,9.824379203203415,0.09,-82.43548438553613
DDO078,-3.4472127741264993,0.36,34896.930287370196,0.006571002736982071,3.48,-0.022651644573744786
BK6N,-3.5672127741264994,0.48,34896.930287370196,0.007263302776165577,3.31,-0.025909746445486312
UMa I,-8.31939529223786,0.98,155.09746794386757,7.957747154594767,0.1,-66.20364421475493
LeG14,-3.247212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0023890993170921715
KK93,-2.957212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.002175735164463429
KK96,-2.9772127741264987,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0021904499336102383
LSBC D640-08,-3.0172127741264987,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.002219879471903858
LeoII,-7.053515274893786,0.48,969.3591746491721,1.2732395447351628,0.25,-8.98081457738828
LeoV,-8.21885028203125,0.98,502.5157961381308,2.456094800800854,0.18,-20.186275446257582
LeoIV,-8.391155326926011,0.48,397.049517936301,3.1084949822635806,0.16,-26.08386422914382
Crater,-7.668497449481314,0.98,448.23168235777746,2.7535457282334828,0.17,-21.11555839398863
Crater 2,-7.191032800142612,0.98,223.3403538391693,5.5262133018019215,0.12,-39.739181113842015
BTS116,-2.997212774126499,0.98,34896.930287370196,0.005074576034712508,3.96,-0.015209584114516526
KK134,-2.867212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.003888593264478406
d1219+4705,-3.4872127741264993,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.004729454412186952
[KKH2011]S11,-3.257212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.004417522050940233
KK136,-3.047212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.004132714242845403
d1220+4649,-3.507212774126499,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.00475657896533884
BTS132,-3.4072127741264993,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.004620956199579398
ComaI,-9.755275309581936,0.98,24.815594871018813,49.73591971621729,0.04,-485.18758960696397
KKSG31,-2.917212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.002545373389178219
N4594-DGSAT-3,-3.4072127741264993,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.002972916066818792
Sombrero DwA,-3.8172127741264994,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0033306558583139655
KKSG32,-3.2372127741264993,0.48,34896.930287370196,0.0008725360768174958,9.55,-0.002824584933759818
KKSG33,-3.207212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0027984088514552926
Sombrero DwB,-3.6072127741264994,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.0031474232821822913
KKSG34,-2.997212774126499,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.002615176275323619
NGC4627,-1.747212774126499,0.36,34896.930287370196,0.0014932908903349162,7.3,-0.0026090969190798985
KK166,-3.3972127741264995,0.48,34896.930287370196,0.004129154142306634,4.39,-0.014027615198581447
ESO219-010,-1.8572127741264988,0.48,34896.930287370196,0.004323899106500599,4.29,-0.008030400654627068
KDG216,-3.0172127741264987,0.98,34896.930287370196,0.002210485320720769,6.0,-0.006669504546697814
CVnII,-8.011155326926012,0.48,397.049517936301,3.1084949822635806,0.16,-24.902636135883665
[KK2000] 53,-3.337212774126499,0.98,34896.930287370196,0.009333068064593225,2.92,-0.031146433966952592
KK189,-3.3172127741264994,0.98,34896.930287370196,0.004447432867000187,4.23,-0.014753081118483061
KK197,-2.6872127741264995,0.98,34896.930287370196,0.005396692677540939,3.84,-0.014502061501122952
[KK2000] 55,-2.9872127741264993,0.98,34896.930287370196,0.005368694319173395,3.85,-0.016037432250615137
KK198,-2.927212774126499,0.48,34896.930287370196,0.0033143470031631677,4.9,-0.009701798885547104
AM1320-230,-2.9472127741264993,0.48,34896.930287370196,0.0033143470031631677,4.9,-0.00976808582561037
CVnI,-6.384549930593448,0.98,750.6717448483192,1.6441626352468526,0.22,-10.497238438749633
NGC5206,-1.827212774126499,0.98,34896.930287370196,0.007722893949587803,3.21,-0.014111370477911084
KK208,-3.3472127741264988,0.48,34896.930287370196,0.0031704045619717724,5.01,-0.010612018648980844
[KK2000] 57,-3.5272127741264994,0.98,34896.930287370196,0.005396692677540939,3.84,-0.01903528335025734
KK213,-3.2772127741264994,0.98,34896.930287370196,0.005598960911984722,3.77,-0.018348986222591287
[KK2000] 58,-3.5972127741264988,0.98,34896.930287370196,0.006140237002002134,3.6,-0.022087738979766274
KK217,-3.587212774126499,0.98,34896.930287370196,0.00649612012619981,3.5,-0.023302965098964203
KK218,-3.3972127741264995,0.98,34896.930287370196,0.003260890669653152,4.94,-0.011077939437975604
CenN,-3.4872127741264993,0.98,34896.930287370196,0.005940567913788682,3.66,-0.020716024314529898
BootesIII,-8.491455283565823,0.98,38.774366985966886,31.830988618379067,0.05,-270.2914164846585
UMin,-7.823092791470574,0.98,55.8350884597923,22.104853207207686,0.06,-172.92831778182165
Hercules,-7.4372127741264995,0.98,348.9693028737021,3.53677651315323,0.15,-26.30375946285378
Draco,-6.913215318253974,0.98,99.26237948407527,12.433979929054322,0.08,-85.9587805124008
Sag dSph,-6.527335300909899,0.98,6.203898717754704,198.94367886486916,0.02,-1298.572097947543
Kim2,-9.07939529223786,0.98,155.09746794386757,7.957747154594767,0.1,-72.25153205224696
Segue 3,-11.4173353009099,0.98,6.203898717754704,198.94367886486916,0.02,-2271.4066875967533
KK258,-3.167212774126499,0.36,34896.930287370196,0.015859668276855,2.24,-0.05023094395986396
Tucana 2,-9.423092791470573,0.98,55.8350884597923,22.104853207207686,0.06,-208.29608291335393
Grus 1,-9.00103280014261,0.98,223.3403538391693,5.5262133018019215,0.12,-49.741627190103486
Lac I,-4.057768107676278,0.98,8958.429748437791,0.1377726307928457,0.76,-0.559049387341868
PiscesII,-7.9388502820312485,0.36,502.5157961381308,2.456094800800854,0.18,-19.49856890203334
ApplesI,-4.567212774126499,0.98,34896.930287370196,0.0011495913395945195,8.32,-0.005250428251221284
Cas dSph,-4.751767587470427,0.48,10428.753744545655,0.11834841098445521,0.82,-0.5623641433445633
Phoenix 2,-9.583215318253973,0.98,99.26237948407527,12.433979929054322,0.08,-119.15750692297584
Peg dSph,-5.051767587470428,0.48,10428.753744545655,0.11834841098445521,0.82,-0.5978686666399
And XXI,-4.960398389750726,0.98,11471.008729128447,0.10759528332334732,0.86,-0.5337154701419051
PAndAS-01,-5.6552060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.7396893515176284
PAndAS-02,-5.9452060868569,0.98,9436.129949704902,0.13079794797164312,0.78,-0.7776207564294049
And XVII,-4.9009318527759085,0.36,8493.137344606188,0.14532043744694606,0.74,-0.7122055607430668
NGC0205,-2.2532153182539743,0.48,9926.237948407523,0.12433979929054323,0.8,-0.28016434043007665
MESSIER032,-3.5841411096569784,0.36,9679.632974376776,0.12750756536764565,0.79,-0.4570051068264532
Scl-MM-Dw2,-3.4372127741264995,0.98,34896.930287370196,0.008174871748227695,3.12,-0.028098773599854063
Cetus III,-8.733515274893787,0.98,969.3591746491721,1.2732395447351628,0.25,-11.119857012543354
UGC01703,-3.2672127741264987,0.48,34896.930287370196,0.0042838632191874336,4.31,-0.013996292632339848
Triangulum II,-10.805152782798535,0.98,13.958772114948081,88.41941282883074,0.03,-955.385264580853
Perseus I,-4.564141109656978,0.98,9679.632974376776,0.12750756536764565,0.79,-0.5819625208867459
Pictor II,-9.671455283565823,0.98,38.774366985966886,31.830988618379067,0.05,-307.8519830543458
MADCASH J0742+65dw,-4.957212774126499,0.98,34896.930287370196,0.006924536990275726,3.39,-0.03432640322310629
UMa II,-10.725152782798535,0.48,13.958772114948081,88.41941282883074,0.03,-948.3117115545465
N2683dw2,-3.667212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0030262393156862974
KSP-DW3,-2.5672127741264994,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0021185027178152248
KSP-DW6,-3.8172127741264994,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.003150021579032353
KSP-DW13,-2.9372127741264995,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.002423832300735495
KSP-DW14,-2.957212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.002440336602514969
KSP-DW15,-2.967212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0024485887534047056
NGC2784,0.3427872258735012,0.36,34896.930287370196,0.0008252150889737026,9.82,0.00028287319109824996
KSP-DW20,-3.3472127741264988,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0027621704872147126
KSP-DW21,-4.367212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0036038898779678892
KSP-DW23,-4.497212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0037111678395344706
d1005+68,-4.8972127741264995,0.98,34896.930287370196,0.005023703413168081,3.98,-0.024602144528389623
LeG09,-3.167212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0023302402405049323
LeG16,-3.367212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0024773879319730306
NGC3377,-0.5072127741264987,0.36,34896.930287370196,0.0007329168359417669,10.42,-0.0003717447815620395
Willman1,-10.325275309581937,0.48,24.815594871018813,49.73591971621729,0.04,-513.5370638452079
LeG26,-2.367212774126499,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0017416494746325382
KKH65,-2.7772127741264994,0.98,34896.930287370196,0.0007957747154594767,10.0,-0.002210035705100939
LeG27,-2.6572127741264993,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0019550136272612813
LSBC D640-14,-2.9472127741264993,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.002168377779890024
KKH67,-3.167212774126499,0.98,34896.930287370196,0.0007957747154594767,10.0,-0.0025203878441301345
PGC4561602,-3.0572127741264987,0.48,34896.930287370196,0.0020371832715762603,6.25,-0.0062281027210997555
Virgo I,-10.270910273359211,0.98,125.62894903453277,9.824379203203415,0.09,-100.90531728755855
PGC4560429,-3.4472127741264993,0.98,34896.930287370196,0.0019611520728776144,6.37,-0.006760508477628375
N4258dwC,-3.6572127741264993,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.004960013113978005
KDG090,-3.4772127741264987,0.48,34896.930287370196,0.00896102332619563,2.98,-0.03115938477909297
PGC213976,-2.9072127741264993,0.48,34896.930287370196,0.0013923439913837042,7.56,-0.004047840237728981
PGC1853813,-2.5272127741264994,0.48,34896.930287370196,0.0012310566499892902,8.04,-0.003111142091526309
Hydra II,-8.381508587624188,0.98,262.1147208251363,4.708726126979152,0.13,-39.46622847004615
PGC40195,-2.6472127741264995,0.48,34896.930287370196,0.00154362302329179,7.18,-0.004086298585693793
N4258dwB,-3.377212774126499,0.98,34896.930287370196,0.0013562276575944288,7.66,-0.004580269369851565
NGC 4631dw3,-3.967212774126499,0.98,34896.930287370196,0.0014532043744694607,7.4,-0.005765170957811753
BTS151,-3.047212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.0045503750765152895
KK177,-3.467212774126499,0.98,34896.930287370196,0.004110406588117131,4.4,-0.014251654229173434
KK180,-3.4372127741264995,0.98,34896.930287370196,0.004110406588117131,4.4,-0.014128342031529923
CenA-MM-Dw5,-5.287212774126499,0.98,34896.930287370196,0.00680358670581954,3.42,-0.0359720105408863
CenA-MM-Dw4,-3.8972127741264995,0.98,34896.930287370196,0.005205190412539666,3.91,-0.02028573456751037
NGC5128,1.0427872258735011,0.36,34896.930287370196,0.005876171989156107,3.68,0.00612759708732767
CenA-MM-Dw6,-4.557212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02798236650168832
dw1326-29,-3.927212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.013016145888710272
CenA-MM-Dw7,-4.697212774126499,0.98,34896.930287370196,0.006924536990275726,3.39,-0.032526023605634606
CenA-MM-Dw2,-4.767212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02927181627210877
dw1330-34,-4.017212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.013314437118994956
dw1330-33,-4.617212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.015303045320892859
CenA-MM-Dw1,-2.8172127741264994,0.98,34896.930287370196,0.006039164867757036,3.63,-0.017013612410501092
CenA-MM-Dw3,-2.917212774126499,0.98,34896.930287370196,0.0037444521504203187,4.61,-0.010923363645311593
CenA-MM-Dw9,-3.887212774126499,0.98,34896.930287370196,0.005510905231713828,3.8,-0.021422061213718546
CenA-MM-Dw8,-4.327212774126499,0.98,34896.930287370196,0.006608930523959809,3.47,-0.028598248586593426
dw1335-29,-4.017212774126499,0.98,34896.930287370196,0.0031704045619717724,5.01,-0.012736189705501931
dw1336-32,-3.617212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.01198869831772969
dw1337-26,-3.7272127741264987,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.012353276488077637
dw1340-30,-3.9372127741264995,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.013049289358741905
dw1341-33,-3.747212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.012419563428140903
KK211,-3.047212774126499,0.98,34896.930287370196,0.005876171989156107,3.68,-0.01790594634832081
M101Dw9,-4.6472127741264995,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00765619672482824
KK227,-2.917212774126499,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0028406739041639743
BootesII,-10.635275309581935,0.48,24.815594871018813,49.73591971621729,0.04,-528.9551989572351
BootesI,-8.339199212209348,0.98,75.99775929249513,16.24030031549952,0.07,-135.43109959705683
M101Dw10,-5.137212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.008463462623229239
M101-df3,-3.537212774126499,0.98,34896.930287370196,0.0018719530172839512,6.52,-0.006621496125301435
M101dwD,-3.837212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.006321736770328624
M101-dwA,-3.837212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.006321736770328624
M101Dw7,-4.677212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.007705621167587483
M101-df2,-4.067212774126499,0.98,34896.930287370196,0.001686074118129531,6.87,-0.006857622191380501
M101dwB,-4.1872127741264995,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.006898355269186483
M101Dw11,-4.557212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.007507923396550503
M101Dw14,-4.597212774126499,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00757382265356283
Pegasus III,-8.234956702770022,0.98,683.979833632456,1.8044778128332806,0.21,-14.859796659791213
Aquarius 2,-8.626609921921412,0.48,187.66793621207975,6.57665054098741,0.11,-56.734198809891815
Tucana III,-10.595152782798536,0.98,13.958772114948081,88.41941282883074,0.03,-936.8171878867986
And XXIX,-5.592749571996949,0.48,8265.144066728702,0.1493290890334916,0.73,-0.8351601987787544
Cetus,-4.334141109656978,0.98,9679.632974376776,0.12750756536764565,0.79,-0.5526357808521875
NGC0404,-0.5072127741264987,0.36,34896.930287370196,0.00896102332619563,2.98,-0.00454514550029195
N2146sat,-3.047212774126499,0.48,34896.930287370196,0.003929751681281367,4.5,-0.011974789522345666
KSP-DW1,-2.997212774126499,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0024733452060739167
KSP-DW17,-2.4072127741264993,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0019864683035794323
KK73,-1.4572127741264989,0.48,34896.930287370196,0.0008285867507907919,9.8,-0.0012074271977243118
KK74,-2.2672127741264987,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0018709381911231136
KSP-DW28,-2.547212774126499,0.48,34896.930287370196,0.0008252150889737026,9.82,-0.0021019984160357504
[CKT2009]d0944+71,-4.107212774126499,0.48,34896.930287370196,0.006608930523959809,3.47,-0.02714428387132227
KDG061,-3.2272127741264987,0.48,34896.930287370196,0.005940567913788682,3.66,-0.01917147665694484
NGC3115,0.3327872258735012,0.48,34896.930287370196,0.0008492575595283331,9.68,0.0002826220672875338
KKSG18,-1.3972127741264988,0.48,34896.930287370196,0.0008457590769045348,9.7,-0.0011817053860844519
LeoI,-4.939448596296225,0.98,1048.4588833005446,1.177181531744788,0.26,-5.814627664562634
[CKT2009]d1009+70,-2.087212774126499,0.48,34896.930287370196,0.0009824379203203417,9.0,-0.002050556977078889
[CKT2009]d1014+68,-3.637212774126499,0.48,34896.930287370196,0.005396692677540939,3.84,-0.019628919544786842
[CKT2009]d1015+69,-4.167212774126499,0.48,34896.930287370196,0.004803981403204829,4.07,-0.020019212670101306
AGC205445,-2.3172127741264985,0.48,34896.930287370196,0.0007357384573404925,10.4,-0.0017048625517655132
LeG17,-2.5572127741264987,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0018814397815272315
LeG19,-2.887212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.002124233472449594
NGC3384,-0.19721277412649885,0.98,34896.930287370196,0.0008967849895414697,9.42,-0.0001768574555824765
PGC032348,-2.167212774126499,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0015945017831644397
AGC740112,-3.497212774126499,0.48,34896.930287370196,0.0016147894811313964,7.02,-0.005647262400937821
AGC205544,-2.6072127741264994,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0019182267043942566
AGC202456,-2.2372127741264984,0.98,34896.930287370196,0.0007357384573404925,10.4,-0.0016460034751782737
NGC3521sat,-2.167212774126499,0.98,34896.930287370196,0.0006950604554629024,10.7,-0.0015063438978693846
AGC213436,-2.5172127741264987,0.48,34896.930287370196,0.00075009399138418,10.3,-0.0018881461769077897
KDG078,-2.497212774126499,0.98,34896.930287370196,0.0008119321655540013,9.9,-0.0020275673755456437
NGC3990,-1.2572127741264987,0.98,34896.930287370196,0.00075009399138418,10.3,-0.0009430277477637229
KDG098,-2.627212774126499,0.48,34896.930287370196,0.0009824379203203417,9.0,-0.0025810734540518735
PGC4555586,-2.547212774126499,0.48,34896.930287370196,0.0011777320692209325,8.22,-0.0029999341712179934
KK132,-3.6972127741264993,0.48,34896.930287370196,0.0013562276575944288,7.66,-0.005014262220281782
KDG101,-2.677212774126499,0.36,34896.930287370196,0.0015015070557969233,7.28,-0.004019853870220593
PGC4323538,-2.9072127741264993,0.98,34896.930287370196,0.0014184907254344943,7.49,-0.004123854356963126
LV J1228+4358,-2.257212774126499,0.98,34896.930287370196,0.004803981403204829,4.07,-0.010843608189980081
dw1240-42,-3.9472127741264993,0.98,34896.930287370196,0.006140237002002134,3.6,-0.024236821930467025
SUCD1,-3.4072127741264993,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.002972916066818792
HSC-9,-3.707212774126499,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.0055359470641363345
dw1241-32,-4.407212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.027061330951388005
N4625A,-3.467212774126499,0.98,34896.930287370196,0.0012750756536764568,7.9,-0.004420958594404707
HSC-10,-3.9472127741264993,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.005894336877816715
dw1243-42,-4.127212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.025342064590827405
LV J1243+3232,-3.6972127741264993,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.005521014155232986
KK165,-3.3572127741264994,0.98,34896.930287370196,0.00272899422311206,5.4,-0.00916181426634923
dw1251-40,-4.557212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02798236650168832
dw1252-40,-3.427212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02104389868942591
dw1252-43,-4.517212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.027736757021608237
dw1255+40,-3.3572127741264994,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0032691296304372852
dw1257-41,-3.677212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.022578957939926446
dw1258-37,-4.297212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.02638590488116777
dw1301-30,-4.087212774126499,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.013546441409216379
dw1302-40,-4.217212774126499,0.98,34896.930287370196,0.006140237002002134,3.6,-0.025894685921007597
KDG218,-3.3472127741264988,0.48,34896.930287370196,0.0031830988618379067,5.0,-0.010654509171651361
dw1306-29,-3.9372127741264995,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.013049289358741905
dw1308+40,-3.257212774126499,0.98,34896.930287370196,0.0009737630142575243,9.04,-0.0031717533290115322
