Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
KKSG31,-3.9128914003438564,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
N4594-DGSAT-3,-4.402891400343856,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
Sombrero DwA,-4.812891400343856,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
KKSG32,-4.242891400343856,0.78,34896.930287370196,0.0008725360768174958,9.55,0.0
KKSG33,-4.202891400343856,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
Sombrero DwB,-4.592891400343856,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
KKSG34,-3.9928914003438565,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
NGC4627,-3.6928914003438567,0.78,34896.930287370196,0.0014932908903349162,7.3,0.0
KK166,-4.332891400343856,0.78,34896.930287370196,0.004129154142306634,4.39,0.0
ESO219-010,-2.5628914003438563,0.78,34896.930287370196,0.004323899106500599,4.29,0.0
KDG216,-4.012891400343856,1.13,34896.930287370196,0.002210485320720769,6.0,0.0
CVnII,-8.946833953143368,0.78,397.049517936301,3.1084949822635806,0.16,0.0
[KK2000] 53,-4.332891400343856,1.13,34896.930287370196,0.009333068064593225,2.92,0.0
KK189,-4.312891400343856,1.13,34896.930287370196,0.004447432867000187,4.23,0.0
KK197,-3.672891400343856,1.13,34896.930287370196,0.005396692677540939,3.84,0.0
[KK2000] 55,-3.9828914003438567,1.13,34896.930287370196,0.005368694319173395,3.85,0.0
KK198,-3.7728914003438567,0.78,34896.930287370196,0.0033143470031631677,4.9,0.0
AM1320-230,-3.8228914003438565,0.78,34896.930287370196,0.0033143470031631677,4.9,0.0
CVnI,-7.380228556810806,1.13,750.6717448483192,1.6441626352468526,0.22,0.0
NGC5206,-2.8228914003438565,1.13,34896.930287370196,0.007722893949587803,3.21,0.0
KK208,-4.742891400343856,0.78,34896.930287370196,0.0031704045619717724,5.01,0.0
[KK2000] 57,-4.512891400343856,1.13,34896.930287370196,0.005396692677540939,3.84,0.0
KK213,-4.272891400343856,1.13,34896.930287370196,0.005598960911984722,3.77,0.0
[KK2000] 58,-4.582891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
KK217,-4.572891400343856,1.13,34896.930287370196,0.00649612012619981,3.5,0.0
KK218,-4.392891400343856,1.13,34896.930287370196,0.003260890669653152,4.94,0.0
CenN,-4.472891400343856,1.13,34896.930287370196,0.005940567913788682,3.66,0.0
BootesIII,-9.487133909783182,1.13,38.774366985966886,31.830988618379067,0.05,0.0
UMin,-8.80877141768793,1.13,55.8350884597923,22.104853207207686,0.06,0.0
Hercules,-8.432891400343857,1.13,348.9693028737021,3.53677651315323,0.15,0.0
Draco,-7.8988939444713315,1.13,99.26237948407527,12.433979929054322,0.08,0.0
Sag dSph,-7.513013927127256,1.13,6.203898717754704,198.94367886486916,0.02,0.0
Kim2,-10.06507391845522,1.13,155.09746794386757,7.957747154594767,0.1,0.0
Segue 3,-12.403013927127255,1.13,6.203898717754704,198.94367886486916,0.02,0.0
KK258,-4.132891400343856,0.78,34896.930287370196,0.015859668276855,2.24,0.0
Tucana 2,-10.408771417687932,1.13,55.8350884597923,22.104853207207686,0.06,0.0
Grus 1,-9.98671142635997,1.13,223.3403538391693,5.5262133018019215,0.12,0.0
Lac I,-5.043446733893636,1.13,8958.429748437791,0.1377726307928457,0.76,0.0
PiscesII,-8.794528908248607,0.78,502.5157961381308,2.456094800800854,0.18,0.0
ApplesI,-5.562891400343856,1.13,34896.930287370196,0.0011495913395945195,8.32,0.0
Cas dSph,-6.087446213687786,0.78,10428.753744545655,0.11834841098445521,0.82,0.0
Phoenix 2,-10.578893944471332,1.13,99.26237948407527,12.433979929054322,0.08,0.0
Peg dSph,-6.347446213687785,0.78,10428.753744545655,0.11834841098445521,0.82,0.0
And XXI,-5.946077015968083,1.13,11471.008729128447,0.10759528332334732,0.86,0.0
PAndAS-01,-6.640884713074258,1.13,9436.129949704902,0.13079794797164312,0.78,0.0
PAndAS-02,-6.940884713074258,1.13,9436.129949704902,0.13079794797164312,0.78,0.0
And XVII,-5.6366104789932665,0.78,8493.137344606188,0.14532043744694606,0.74,0.0
NGC0205,-3.198893944471332,0.78,9926.237948407523,0.12433979929054323,0.8,0.0
MESSIER032,-5.889819735874336,0.78,9679.632974376776,0.12750756536764565,0.79,0.0
Scl-MM-Dw2,-4.432891400343856,1.13,34896.930287370196,0.008174871748227695,3.12,0.0
Cetus III,-9.729193901111143,1.13,969.3591746491721,1.2732395447351628,0.25,0.0
UGC01703,-4.282891400343856,0.78,34896.930287370196,0.0042838632191874336,4.31,0.0
Triangulum II,-11.790831409015894,1.13,13.958772114948081,88.41941282883074,0.03,0.0
Perseus I,-5.559819735874336,1.13,9679.632974376776,0.12750756536764565,0.79,0.0
Pictor II,-10.65713390978318,1.13,38.774366985966886,31.830988618379067,0.05,0.0
MADCASH J0742+65dw,-5.952891400343856,1.13,34896.930287370196,0.006924536990275726,3.39,0.0
UMa II,-11.920831409015895,0.78,13.958772114948081,88.41941282883074,0.03,0.0
N2683dw2,-4.662891400343856,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW3,-3.5628914003438568,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW6,-4.812891400343856,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW13,-3.932891400343857,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW14,-3.9528914003438564,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW15,-3.9628914003438562,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
NGC2784,-0.5128914003438564,0.78,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW20,-4.342891400343856,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW21,-5.352891400343856,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW23,-5.482891400343856,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
d1005+68,-5.892891400343856,1.13,34896.930287370196,0.005023703413168081,3.98,0.0
LeG09,-4.162891400343856,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
LeG16,-4.362891400343856,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3377,-1.2428914003438565,0.78,34896.930287370196,0.0007329168359417669,10.42,0.0
Willman1,-11.330953935799293,0.78,24.815594871018813,49.73591971621729,0.04,0.0
LeG26,-3.3028914003438565,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
KKH65,-3.762891400343856,1.13,34896.930287370196,0.0007957747154594767,10.0,0.0
LeG27,-3.472891400343856,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
LSBC D640-14,-3.8628914003438566,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
KKH67,-4.162891400343856,1.13,34896.930287370196,0.0007957747154594767,10.0,0.0
PGC4561602,-3.972891400343856,0.78,34896.930287370196,0.0020371832715762603,6.25,0.0
Virgo I,-11.256588899576569,1.13,125.62894903453277,9.824379203203415,0.09,0.0
PGC4560429,-4.442891400343856,1.13,34896.930287370196,0.0019611520728776144,6.37,0.0
N4258dwC,-4.642891400343856,1.13,34896.930287370196,0.0013562276575944288,7.66,0.0
KDG090,-4.552891400343856,0.78,34896.930287370196,0.00896102332619563,2.98,0.0
PGC213976,-3.9028914003438566,0.78,34896.930287370196,0.0013923439913837042,7.56,0.0
PGC1853813,-3.3028914003438565,0.78,34896.930287370196,0.0012310566499892902,8.04,0.0
Hydra II,-9.377187213841545,1.13,262.1147208251363,4.708726126979152,0.13,0.0
PGC40195,-3.5628914003438568,0.78,34896.930287370196,0.00154362302329179,7.18,0.0
N4258dwB,-4.372891400343856,1.13,34896.930287370196,0.0013562276575944288,7.66,0.0
NGC 4631dw3,-4.962891400343856,1.13,34896.930287370196,0.0014532043744694607,7.4,0.0
BTS151,-4.042891400343856,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
KK177,-4.452891400343856,1.13,34896.930287370196,0.004110406588117131,4.4,0.0
KK180,-4.432891400343856,1.13,34896.930287370196,0.004110406588117131,4.4,0.0
CenA-MM-Dw5,-6.272891400343856,1.13,34896.930287370196,0.00680358670581954,3.42,0.0
CenA-MM-Dw4,-4.892891400343856,1.13,34896.930287370196,0.005205190412539666,3.91,0.0
NGC5128,0.48710859965614367,0.78,34896.930287370196,0.005876171989156107,3.68,0.014725053102243035
CenA-MM-Dw6,-5.552891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1326-29,-4.922891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
CenA-MM-Dw7,-5.692891400343856,1.13,34896.930287370196,0.006924536990275726,3.39,0.0
CenA-MM-Dw2,-5.762891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1330-34,-5.012891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1330-33,-5.612891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
CenA-MM-Dw1,-3.802891400343856,1.13,34896.930287370196,0.006039164867757036,3.63,0.0
CenA-MM-Dw3,-3.9128914003438564,1.13,34896.930287370196,0.0037444521504203187,4.61,0.0
CenA-MM-Dw9,-4.882891400343856,1.13,34896.930287370196,0.005510905231713828,3.8,0.0
CenA-MM-Dw8,-5.312891400343856,1.13,34896.930287370196,0.006608930523959809,3.47,0.0
dw1335-29,-5.012891400343856,1.13,34896.930287370196,0.0031704045619717724,5.01,0.0
dw1336-32,-4.602891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1337-26,-4.722891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1340-30,-4.932891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1341-33,-4.742891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
KK211,-4.042891400343856,1.13,34896.930287370196,0.005876171989156107,3.68,0.0
M101Dw9,-5.642891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
KK227,-3.9128914003438564,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
BootesII,-11.730953935799295,0.78,24.815594871018813,49.73591971621729,0.04,0.0
BootesI,-9.334877838426705,1.13,75.99775929249513,16.24030031549952,0.07,0.0
M101Dw10,-6.122891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-df3,-4.522891400343856,1.13,34896.930287370196,0.0018719530172839512,6.52,0.0
M101dwD,-4.832891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-dwA,-4.832891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw7,-5.672891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-df2,-5.062891400343856,1.13,34896.930287370196,0.001686074118129531,6.87,0.0
M101dwB,-5.182891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw11,-5.552891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw14,-5.592891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
Pegasus III,-9.23063532898738,1.13,683.979833632456,1.8044778128332806,0.21,0.0
Aquarius 2,-9.602288548138768,0.78,187.66793621207975,6.57665054098741,0.11,0.0
Tucana III,-11.590831409015895,1.13,13.958772114948081,88.41941282883074,0.03,0.0
And XXIX,-6.618428198214307,0.78,8265.144066728702,0.1493290890334916,0.73,0.0
Cetus,-5.329819735874336,1.13,9679.632974376776,0.12750756536764565,0.79,0.0
NGC0404,-0.9528914003438563,0.78,34896.930287370196,0.00896102332619563,2.98,0.0
N2146sat,-3.932891400343857,0.78,34896.930287370196,0.003929751681281367,4.5,0.0
KSP-DW1,-3.9928914003438565,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW17,-3.4028914003438566,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KK73,-2.3728914003438564,0.78,34896.930287370196,0.0008285867507907919,9.8,0.0
KK74,-3.2628914003438565,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW28,-3.4428914003438567,0.78,34896.930287370196,0.0008252150889737026,9.82,0.0
[CKT2009]d0944+71,-5.322891400343856,0.78,34896.930287370196,0.006608930523959809,3.47,0.0
KDG061,-4.392891400343856,0.78,34896.930287370196,0.005940567913788682,3.66,0.0
NGC3115,-0.6128914003438563,0.78,34896.930287370196,0.0008492575595283331,9.68,0.0
KKSG18,-2.3528914003438564,0.78,34896.930287370196,0.0008457590769045348,9.7,0.0
LeoI,-5.935127222513583,1.13,1048.4588833005446,1.177181531744788,0.26,0.0
[CKT2009]d1009+70,-2.8228914003438565,0.78,34896.930287370196,0.0009824379203203417,9.0,0.0
[CKT2009]d1014+68,-4.302891400343856,0.78,34896.930287370196,0.005396692677540939,3.84,0.0
[CKT2009]d1015+69,-4.982891400343856,0.78,34896.930287370196,0.004803981403204829,4.07,0.0
AGC205445,-3.3128914003438563,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
LeG17,-3.552891400343856,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
LeG19,-3.882891400343856,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3384,-1.1928914003438562,1.13,34896.930287370196,0.0008967849895414697,9.42,0.0
PGC032348,-3.1628914003438564,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC740112,-4.582891400343856,0.78,34896.930287370196,0.0016147894811313964,7.02,0.0
AGC205544,-3.602891400343857,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC202456,-3.2328914003438562,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3521sat,-3.1628914003438564,1.13,34896.930287370196,0.0006950604554629024,10.7,0.0
AGC213436,-3.5328914003438565,0.78,34896.930287370196,0.00075009399138418,10.3,0.0
KDG078,-3.4928914003438565,1.13,34896.930287370196,0.0008119321655540013,9.9,0.0
NGC3990,-2.2528914003438563,1.13,34896.930287370196,0.00075009399138418,10.3,0.0
KDG098,-3.6628914003438564,0.78,34896.930287370196,0.0009824379203203417,9.0,0.0
PGC4555586,-3.4628914003438562,0.78,34896.930287370196,0.0011777320692209325,8.22,0.0
KK132,-4.762891400343856,0.78,34896.930287370196,0.0013562276575944288,7.66,0.0
KDG101,-3.3728914003438564,0.78,34896.930287370196,0.0015015070557969233,7.28,0.0
PGC4323538,-3.9028914003438566,1.13,34896.930287370196,0.0014184907254344943,7.49,0.0
LV J1228+4358,-3.2528914003438563,1.13,34896.930287370196,0.004803981403204829,4.07,0.0
dw1240-42,-4.942891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
SUCD1,-4.402891400343856,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
HSC-9,-4.702891400343856,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
dw1241-32,-5.392891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
N4625A,-4.452891400343856,1.13,34896.930287370196,0.0012750756536764568,7.9,0.0
HSC-10,-4.942891400343856,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
dw1243-42,-5.122891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
LV J1243+3232,-4.692891400343856,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
KK165,-4.352891400343856,1.13,34896.930287370196,0.00272899422311206,5.4,0.0
dw1251-40,-5.552891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1252-40,-4.422891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1252-43,-5.512891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1255+40,-4.352891400343856,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
dw1257-41,-4.672891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1258-37,-5.282891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1301-30,-5.082891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1302-40,-5.212891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
KDG218,-4.422891400343856,0.78,34896.930287370196,0.0031830988618379067,5.0,0.0
dw1306-29,-4.932891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1308+40,-4.252891400343856,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
ESO269-066,-3.3628914003438566,1.13,34896.930287370196,0.005658842421045168,3.75,0.0
NGC5011C,-2.8928914003438564,0.78,34896.930287370196,0.005719689751665553,3.73,0.0
LV J1313+1003,-4.442891400343856,0.78,34896.930287370196,0.002843667352030177,5.29,0.0
dw1314-28,-4.542891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1318-21,-4.742891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1318-44,-5.892891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1321-27,-5.012891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1322-27,-4.622891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1323-40c,-5.162891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1323-40b,-4.972891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1323-40,-4.822891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1325-33,-5.022891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1326-37,-5.352891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1327+51,-4.802891400343856,1.13,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1328-29,-5.052891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1329-45,-5.402891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1330-38,-5.652891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1331-40,-6.022891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1331-37,-5.922891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
UGCA361,-3.632891400343856,0.78,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1337-44,-5.152891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1337-41,-5.312891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1338+50,-4.722891400343856,1.13,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1341-43,-4.922891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1342-43,-5.002891400343856,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1343-34,-5.502891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1355+51,-4.732891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1357-28,-5.302891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
UGC08882,-3.672891400343856,0.78,34896.930287370196,0.0011495913395945195,8.32,0.0
dw1401-32,-4.932891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1403-33,-5.052891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
M101dwC,-5.222891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1406-29,-4.932891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1408+56,-4.422891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1409-33,-4.922891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1412+56,-5.012891400343856,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1413-34,-5.552891400343856,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
