Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
Willman1,-12.034245313917955,0.78,24.815594871018813,49.73591971621729,0.04,0.0
LeG26,-4.0061827784625175,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
KKH65,-4.466182778462517,1.13,34896.930287370196,0.0007957747154594767,10.0,0.0
LeG27,-4.176182778462517,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
LSBC D640-14,-4.566182778462518,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
KKH67,-4.866182778462518,1.13,34896.930287370196,0.0007957747154594767,10.0,0.0
PGC4561602,-4.676182778462517,0.78,34896.930287370196,0.0020371832715762603,6.25,0.0
Virgo I,-11.95988027769523,1.13,125.62894903453277,9.824379203203415,0.09,0.0
PGC4560429,-5.146182778462518,1.13,34896.930287370196,0.0019611520728776144,6.37,0.0
N4258dwC,-5.346182778462518,1.13,34896.930287370196,0.0013562276575944288,7.66,0.0
KDG090,-5.2561827784625175,0.78,34896.930287370196,0.00896102332619563,2.98,0.0
PGC213976,-4.606182778462518,0.78,34896.930287370196,0.0013923439913837042,7.56,0.0
PGC1853813,-4.0061827784625175,0.78,34896.930287370196,0.0012310566499892902,8.04,0.0
Hydra II,-10.080478591960206,1.13,262.1147208251363,4.708726126979152,0.13,0.0
PGC40195,-4.266182778462518,0.78,34896.930287370196,0.00154362302329179,7.18,0.0
N4258dwB,-5.076182778462518,1.13,34896.930287370196,0.0013562276575944288,7.66,0.0
NGC 4631dw3,-5.666182778462518,1.13,34896.930287370196,0.0014532043744694607,7.4,0.0
BTS151,-4.746182778462518,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
KK177,-5.156182778462518,1.13,34896.930287370196,0.004110406588117131,4.4,0.0
KK180,-5.136182778462518,1.13,34896.930287370196,0.004110406588117131,4.4,0.0
CenA-MM-Dw5,-6.976182778462518,1.13,34896.930287370196,0.00680358670581954,3.42,0.0
CenA-MM-Dw4,-5.596182778462518,1.13,34896.930287370196,0.005205190412539666,3.91,0.0
NGC5128,-0.21618277846251766,0.78,34896.930287370196,0.005876171989156107,3.68,0.0
CenA-MM-Dw6,-6.2561827784625175,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1326-29,-5.626182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
CenA-MM-Dw7,-6.396182778462518,1.13,34896.930287370196,0.006924536990275726,3.39,0.0
CenA-MM-Dw2,-6.466182778462517,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1330-34,-5.716182778462517,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1330-33,-6.316182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
CenA-MM-Dw1,-4.5061827784625175,1.13,34896.930287370196,0.006039164867757036,3.63,0.0
CenA-MM-Dw3,-4.616182778462518,1.13,34896.930287370196,0.0037444521504203187,4.61,0.0
CenA-MM-Dw9,-5.5861827784625175,1.13,34896.930287370196,0.005510905231713828,3.8,0.0
CenA-MM-Dw8,-6.016182778462518,1.13,34896.930287370196,0.006608930523959809,3.47,0.0
dw1335-29,-5.716182778462517,1.13,34896.930287370196,0.0031704045619717724,5.01,0.0
dw1336-32,-5.306182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1337-26,-5.426182778462517,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1340-30,-5.636182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1341-33,-5.446182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
KK211,-4.746182778462518,1.13,34896.930287370196,0.005876171989156107,3.68,0.0
M101Dw9,-6.346182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
KK227,-4.616182778462518,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
BootesII,-12.434245313917955,0.78,24.815594871018813,49.73591971621729,0.04,0.0
BootesI,-10.038169216545366,1.13,75.99775929249513,16.24030031549952,0.07,0.0
M101Dw10,-6.826182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-df3,-5.226182778462518,1.13,34896.930287370196,0.0018719530172839512,6.52,0.0
M101dwD,-5.536182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-dwA,-5.536182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw7,-6.376182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101-df2,-5.766182778462518,1.13,34896.930287370196,0.001686074118129531,6.87,0.0
M101dwB,-5.886182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw11,-6.2561827784625175,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
M101Dw14,-6.2961827784625175,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
Pegasus III,-9.933926707106043,1.13,683.979833632456,1.8044778128332806,0.21,0.0
Aquarius 2,-10.30557992625743,0.78,187.66793621207975,6.57665054098741,0.11,0.0
Tucana III,-12.294122787134555,1.13,13.958772114948081,88.41941282883074,0.03,0.0
And XXIX,-7.321719576332969,0.78,8265.144066728702,0.1493290890334916,0.73,0.0
Cetus,-6.033111113992997,1.13,9679.632974376776,0.12750756536764565,0.79,0.0
NGC0404,-1.6561827784625176,0.78,34896.930287370196,0.00896102332619563,2.98,0.0
N2146sat,-4.636182778462518,0.78,34896.930287370196,0.003929751681281367,4.5,0.0
KSP-DW1,-4.696182778462518,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW17,-4.106182778462518,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KK73,-3.0761827784625178,0.78,34896.930287370196,0.0008285867507907919,9.8,0.0
KK74,-3.966182778462518,1.13,34896.930287370196,0.0008252150889737026,9.82,0.0
KSP-DW28,-4.146182778462518,0.78,34896.930287370196,0.0008252150889737026,9.82,0.0
[CKT2009]d0944+71,-6.026182778462518,0.78,34896.930287370196,0.006608930523959809,3.47,0.0
KDG061,-5.096182778462518,0.78,34896.930287370196,0.005940567913788682,3.66,0.0
NGC3115,-1.3161827784625175,0.78,34896.930287370196,0.0008492575595283331,9.68,0.0
KKSG18,-3.0561827784625177,0.78,34896.930287370196,0.0008457590769045348,9.7,0.0
LeoI,-6.638418600632244,1.13,1048.4588833005446,1.177181531744788,0.26,0.0
[CKT2009]d1009+70,-3.526182778462518,0.78,34896.930287370196,0.0009824379203203417,9.0,0.0
[CKT2009]d1014+68,-5.0061827784625175,0.78,34896.930287370196,0.005396692677540939,3.84,0.0
[CKT2009]d1015+69,-5.686182778462518,0.78,34896.930287370196,0.004803981403204829,4.07,0.0
AGC205445,-4.016182778462517,0.78,34896.930287370196,0.0007357384573404925,10.4,0.0
LeG17,-4.2561827784625175,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
LeG19,-4.5861827784625175,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3384,-1.8961827784625176,1.13,34896.930287370196,0.0008967849895414697,9.42,0.0
PGC032348,-3.866182778462518,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC740112,-5.286182778462518,0.78,34896.930287370196,0.0016147894811313964,7.02,0.0
AGC205544,-4.306182778462518,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
AGC202456,-3.9361827784625176,1.13,34896.930287370196,0.0007357384573404925,10.4,0.0
NGC3521sat,-3.866182778462518,1.13,34896.930287370196,0.0006950604554629024,10.7,0.0
AGC213436,-4.236182778462518,0.78,34896.930287370196,0.00075009399138418,10.3,0.0
KDG078,-4.196182778462518,1.13,34896.930287370196,0.0008119321655540013,9.9,0.0
NGC3990,-2.9561827784625176,1.13,34896.930287370196,0.00075009399138418,10.3,0.0
KDG098,-4.366182778462518,0.78,34896.930287370196,0.0009824379203203417,9.0,0.0
PGC4555586,-4.166182778462518,0.78,34896.930287370196,0.0011777320692209325,8.22,0.0
KK132,-5.466182778462517,0.78,34896.930287370196,0.0013562276575944288,7.66,0.0
KDG101,-4.076182778462518,0.78,34896.930287370196,0.0015015070557969233,7.28,0.0
PGC4323538,-4.606182778462518,1.13,34896.930287370196,0.0014184907254344943,7.49,0.0
LV J1228+4358,-3.9561827784625176,1.13,34896.930287370196,0.004803981403204829,4.07,0.0
dw1240-42,-5.646182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
SUCD1,-5.106182778462518,1.13,34896.930287370196,0.0008725360768174958,9.55,0.0
HSC-9,-5.406182778462518,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
dw1241-32,-6.096182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
N4625A,-5.156182778462518,1.13,34896.930287370196,0.0012750756536764568,7.9,0.0
HSC-10,-5.646182778462518,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
dw1243-42,-5.826182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
LV J1243+3232,-5.396182778462518,1.13,34896.930287370196,0.0014932908903349162,7.3,0.0
KK165,-5.056182778462518,1.13,34896.930287370196,0.00272899422311206,5.4,0.0
dw1251-40,-6.2561827784625175,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1252-40,-5.126182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1252-43,-6.216182778462517,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1255+40,-5.056182778462518,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
dw1257-41,-5.376182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1258-37,-5.986182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1301-30,-5.786182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1302-40,-5.916182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
KDG218,-5.126182778462518,0.78,34896.930287370196,0.0031830988618379067,5.0,0.0
dw1306-29,-5.636182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1308+40,-4.956182778462518,1.13,34896.930287370196,0.0009737630142575243,9.04,0.0
ESO269-066,-4.066182778462518,1.13,34896.930287370196,0.005658842421045168,3.75,0.0
NGC5011C,-3.5961827784625178,0.78,34896.930287370196,0.005719689751665553,3.73,0.0
LV J1313+1003,-5.146182778462518,0.78,34896.930287370196,0.002843667352030177,5.29,0.0
dw1314-28,-5.246182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1318-21,-5.446182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1318-44,-6.596182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1321-27,-5.716182778462517,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1322-27,-5.326182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1323-40c,-5.866182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1323-40b,-5.676182778462517,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1323-40,-5.526182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1325-33,-5.726182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1326-37,-6.056182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1327+51,-5.5061827784625175,1.13,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1328-29,-5.7561827784625175,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1329-45,-6.106182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1330-38,-6.356182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1331-40,-6.726182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1331-37,-6.626182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
UGCA361,-4.3361827784625175,0.78,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1337-44,-5.856182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1337-41,-6.016182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1338+50,-5.426182778462517,1.13,34896.930287370196,0.0011277986330208004,8.4,0.0
dw1341-43,-5.626182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1342-43,-5.706182778462518,1.13,34896.930287370196,0.006140237002002134,3.6,0.0
dw1343-34,-6.206182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1355+51,-5.436182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1357-28,-6.0061827784625175,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
UGC08882,-4.376182778462518,0.78,34896.930287370196,0.0011495913395945195,8.32,0.0
dw1401-32,-5.636182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1403-33,-5.7561827784625175,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
M101dwC,-5.926182778462517,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1406-29,-5.636182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1408+56,-5.126182778462518,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1409-33,-5.626182778462518,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
dw1412+56,-5.716182778462517,1.13,34896.930287370196,0.0016474814253081655,6.95,0.0
dw1413-34,-6.2561827784625175,1.13,34896.930287370196,0.0033143470031631677,4.9,0.0
