Name,log_lambda,dlog_lambda,delta_tau,omega,D,flux
PAndAS-50,-2.4162360825208813,0.98,9436.129949704902,0.13079794797164312,0.78,-0.31603872140877304
And X,-1.331744188994679,0.48,6155.818502692104,0.20049753475925342,0.63,-0.2670114268233944
PAndAS-C02,-2.8262360825208814,0.98,9436.129949704902,0.13079794797164312,0.78,-0.36966588007714674
And V,-1.4934552501445433,0.48,10175.944871797152,0.12128863213831377,0.81,-0.18113914444981488
And XV,-1.6787981033402595,0.98,8958.429748437791,0.1377726307928457,0.76,-0.2312924312672272
And II,-1.714598574616132,0.36,6552.868020628406,0.18834904507916608,0.65,-0.3229430042230478
And XXIV,-2.194122787134555,0.98,5583.508845979233,0.22104853207207686,0.6,-0.4850076212819874
PAndAS-55,-2.836236082520881,0.98,9436.129949704902,0.13079794797164312,0.78,-0.37097385955686313
PAndAS-56,-1.9162360825208813,0.98,9436.129949704902,0.13079794797164312,0.78,-0.2506397474229515
And XXII,-1.665171105320959,0.48,9679.632974376776,0.12750756536764565,0.79,-0.21232191356002694
PAndAS-57,-2.676236082520881,0.98,9436.129949704902,0.13079794797164312,0.78,-0.35004618788140024
PAndAS-58,-2.5362360825208814,0.98,9436.129949704902,0.13079794797164312,0.78,-0.33173447516537025
And XXIII,-1.3737795676609306,0.48,8265.144066728702,0.1493290890334916,0.73,-0.2051452513716307
Segue 2,-6.3761827784625185,0.48,13.958772114948081,88.41941282883074,0.03,-563.7783373609585
Eridanus 3,-6.081940269023193,0.98,125.62894903453277,9.824379203203415,0.09,-59.751287494116845
[KK2000] 03,0.49175723020951967,0.98,34896.930287370196,0.019894367886486918,2.0,0.009783199248628022
Fornax,-3.5581692165453664,0.48,303.9910371699805,4.06007507887488,0.14,-14.4464341625156
Horologium 1,-5.6442453139179545,0.98,99.26237948407527,12.433979929054322,0.08,-70.18043294791475
Horologium 2,-5.934245313917955,0.98,99.26237948407527,12.433979929054322,0.08,-73.78628712734053
Reticulum 2,-6.766182778462517,0.98,13.958772114948081,88.41941282883074,0.03,-598.2619083642023
Eridanus 2,-3.0778202863672677,0.98,2010.0631845525243,0.6140237002002135,0.36,-1.8898546007865102
Pictoris 1,-5.407639917585393,0.98,187.66793621207975,6.57665054098741,0.11,-35.56415798945309
Carina,-4.420425287901843,0.48,155.09746794386757,7.957747154594767,0.1,-35.176626756899644
DDO044,0.13175723020951935,0.36,34896.930287370196,0.007722893949587803,3.21,0.0010175471159995443
KK70,0.8817572302095193,0.48,34896.930287370196,0.0009220589930947394,9.29,0.0008130321838409957
KK72,0.9517572302095196,0.48,34896.930287370196,0.0008285867507907919,9.8,0.0007886134309209496
NGC2784 dw01,1.3217572302095197,0.98,34896.930287370196,0.0008285867507907919,9.8,0.0010951905287135428
UGC05086,0.8017572302095193,0.48,34896.930287370196,0.001004639206488419,8.9,0.000805476747554044
[CKT2009]d0934+70,0.5017572302095195,0.48,34896.930287370196,0.008725217265245786,3.02,0.004377940847986004
[CKT2009]d0944+69,-1.2382427697904808,0.98,34896.930287370196,0.005396692677540939,3.84,-0.006682415688746298
F8D1,0.85175723020952,0.48,34896.930287370196,0.005658842421045168,3.75,0.004819959946741567
FM1,0.25175723020951946,0.48,34896.930287370196,0.005569375965534817,3.78,0.0014021306670785137
KK77,0.4017572302095198,0.48,34896.930287370196,0.005510905231713828,3.8,0.0022140460218404994
[CKT2009]d0955+70,-0.6382427697904802,0.98,34896.930287370196,0.00668577790766206,3.45,-0.004267149409990234
KKSG16,0.7517572302095195,0.98,34896.930287370196,0.0008457590769045348,9.7,0.000635805501078313
KKH57,0.13175723020951935,0.48,34896.930287370196,0.005876171989156107,3.68,0.0007742281455259705
BK5N,-0.06824276979047994,0.36,34896.930287370196,0.005812817497877843,3.7,-0.00039668276634175127
KDG063,1.0117572302095192,0.48,34896.930287370196,0.005973163561339665,3.65,0.006043391420409447
KDG065,0.7917572302095195,0.48,34896.930287370196,0.0008457590769045348,9.7,0.0006696358641544944
[CKT2009]d1006+67,-0.8082427697904802,0.98,34896.930287370196,0.006106266184724463,3.61,-0.004935345494219648
KDG064,0.2917572302095195,0.36,34896.930287370196,0.005658842421045168,3.75,0.0016510081909562697
Segue 1,-7.66836529657388,0.98,6.203898717754704,198.94367886486916,0.02,-1525.572802980101
IKN,0.37175723020951956,0.48,34896.930287370196,0.005658842421045168,3.75,0.0021037155846398837
SexDSph,-4.691940269023193,0.48,125.62894903453277,9.824379203203415,0.09,-46.095400401664094
DDO078,0.25175723020951946,0.36,34896.930287370196,0.006571002736982071,3.48,0.0016542974487617776
BK6N,0.13175723020951935,0.48,34896.930287370196,0.007263302776165577,3.31,0.0009569926559606889
UMa I,-4.620425287901842,0.98,155.09746794386757,7.957747154594767,0.1,-36.76817618781859
LeG14,0.45175723020951963,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0003323751676467657
KK93,0.7417572302095197,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0005457393202755085
KK96,0.7217572302095201,0.48,34896.930287370196,0.0007357384573404925,10.4,0.000531024551128699
LSBC D640-08,0.6817572302095201,0.48,34896.930287370196,0.0007357384573404925,10.4,0.0005015950128350793
LeoII,-3.354545270557767,0.48,969.3591746491721,1.2732395447351628,0.25,-4.271139693078465
LeoV,-4.519880277695231,0.98,502.5157961381308,2.456094800800854,0.18,-11.101254450289575
LeoIV,-4.692185322589993,0.48,397.049517936301,3.1084949822635806,0.16,-14.585634531121814
Crater,-3.9695274451452947,0.98,448.23168235777746,2.7535457282334828,0.17,-10.930275339685396
Crater 2,-3.492062795806593,0.98,223.3403538391693,5.5262133018019215,0.12,-19.297883872914
BTS116,0.7017572302095196,0.98,34896.930287370196,0.005074576034712508,3.96,0.003561120422607457
KK134,0.8317572302095195,0.48,34896.930287370196,0.0013562276575944288,7.66,0.0011280521600142868
d1219+4705,0.21175723020951942,0.98,34896.930287370196,0.0013562276575944288,7.66,0.00028719101230574075
[KKH2011]S11,0.44175723020951985,0.48,34896.930287370196,0.0013562276575944288,7.66,0.0005991233735524599
KK136,0.6517572302095198,0.98,34896.930287370196,0.0013562276575944288,7.66,0.0008839311816472899
d1220+4649,0.19175723020951985,0.48,34896.930287370196,0.0013562276575944288,7.66,0.00026006645915385273
BTS132,0.2917572302095195,0.48,34896.930287370196,0.0013562276575944288,7.66,0.00039568922491329514
ComaI,-6.0563053052459175,0.98,24.815594871018813,49.73591971621729,0.04,-301.2159144386118
KKSG31,0.7817572302095197,0.98,34896.930287370196,0.0008725360768174958,9.55,0.0006821113866707263
N4594-DGSAT-3,0.2917572302095195,0.98,34896.930287370196,0.0008725360768174958,9.55,0.0002545687090301531
Sombrero DwA,-0.11824276979048065,0.98,34896.930287370196,0.0008725360768174958,9.55,-0.00010317108246502029
KKSG32,0.4617572302095194,0.48,34896.930287370196,0.0008725360768174958,9.55,0.0004028998420891273
KKSG33,0.49175723020951967,0.98,34896.930287370196,0.0008725360768174958,9.55,0.0004290759243936524
Sombrero DwB,0.09175723020951931,0.98,34896.930287370196,0.0008725360768174958,9.55,8.006149366665378e-05
KKSG34,0.7017572302095196,0.98,34896.930287370196,0.0008725360768174958,9.55,0.0006123085005253265
NGC4627,1.9517572302095196,0.36,34896.930287370196,0.0014932908903349162,7.3,0.0029145412920171835
KK166,0.3017572302095193,0.48,34896.930287370196,0.004129154142306634,4.39,0.001246002117090613
ESO219-010,1.8417572302095198,0.48,34896.930287370196,0.004323899106500599,4.29,0.00796357244209396
KDG216,0.6817572302095201,0.98,34896.930287370196,0.002210485320720769,6.0,0.001507014349673394
CVnII,-4.312185322589993,0.48,397.049517936301,3.1084949822635806,0.16,-13.404406437861654
[KK2000] 53,0.3617572302095198,0.98,34896.930287370196,0.009333068064593225,2.92,0.003376304852404168
KK189,0.38175723020951935,0.98,34896.930287370196,0.004447432867000187,4.23,0.0016978396528487731
KK197,1.0117572302095192,0.98,34896.930287370196,0.005396692677540939,3.84,0.005460142835720815
[KK2000] 55,0.7117572302095194,0.98,34896.930287370196,0.005368694319173395,3.85,0.0038212069984564375
KK198,0.7717572302095199,0.48,34896.930287370196,0.0033143470031631677,4.9,0.0025578712631144293
AM1320-230,0.7517572302095195,0.48,34896.930287370196,0.0033143470031631677,4.9,0.002491584323051164
CVnI,-2.6855799262574296,0.98,750.6717448483192,1.6441626352468526,0.22,-4.415530168721464
NGC5206,1.8717572302095196,0.98,34896.930287370196,0.007722893949587803,3.21,0.014455382588282323
KK208,0.35175723020952,0.48,34896.930287370196,0.0031704045619717724,5.01,0.001115212727362817
[KK2000] 57,0.17175723020951938,0.98,34896.930287370196,0.005396692677540939,3.84,0.0009269209865864266
KK213,0.4217572302095194,0.98,34896.930287370196,0.005598960911984722,3.77,0.002361402246290041
[KK2000] 58,0.10175723020951999,0.98,34896.930287370196,0.006140237002002134,3.6,0.000624813510153744
KK217,0.11175723020951978,0.98,34896.930287370196,0.00649612012619981,3.5,0.0007259883924124068
KK218,0.3017572302095193,0.98,34896.930287370196,0.003260890669653152,4.94,0.0009839973364905996
CenN,0.21175723020951942,0.98,34896.930287370196,0.005940567913788682,3.66,0.0012579582072954345
BootesIII,-4.792485279229805,0.98,38.774366985966886,31.830988618379067,0.05,-152.54954437691313
UMin,-4.124122787134556,0.98,55.8350884597923,22.104853207207686,0.06,-91.16312881810958
Hercules,-3.7382427697904803,0.98,348.9693028737021,3.53677651315323,0.15,-13.221329228659847
Draco,-3.214245313917955,0.98,99.26237948407527,12.433979929054322,0.08,-39.965861720312766
Sag dSph,-2.8283652965738804,0.98,6.203898717754704,198.94367886486916,0.02,-562.6853972741345
Kim2,-5.380425287901842,0.98,155.09746794386757,7.957747154594767,0.1,-42.81606402531061
Segue 3,-7.7183652965738805,0.98,6.203898717754704,198.94367886486916,0.02,-1535.5199869233447
KK258,0.5317572302095197,0.36,34896.930287370196,0.015859668276855,2.24,0.008433493274942201
Tucana 2,-5.724122787134555,0.98,55.8350884597923,22.104853207207686,0.06,-126.53089394964188
Grus 1,-5.3020627958065925,0.98,223.3403538391693,5.5262133018019215,0.12,-29.300329949175477
Lac I,-0.3587981033402592,0.98,8958.429748437791,0.1377726307928457,0.76,-0.04943255862067083
PiscesII,-4.23988027769523,0.36,502.5157961381308,2.456094800800854,0.18,-10.413547906065334
ApplesI,-0.8682427697904807,0.98,34896.930287370196,0.0011495913395945195,8.32,-0.0009981243688166946
Cas dSph,-1.0527975831344083,0.48,10428.753744545655,0.11834841098445521,0.82,-0.1245969210522321
Phoenix 2,-5.884245313917955,0.98,99.26237948407527,12.433979929054322,0.08,-73.1645881308878
Peg dSph,-1.352797583134409,0.48,10428.753744545655,0.11834841098445521,0.82,-0.16010144434756876
And XXI,-1.2614283854147068,0.98,11471.008729128447,0.10759528332334732,0.86,-0.13572374452080793
PAndAS-01,-1.9562360825208813,0.98,9436.129949704902,0.13079794797164312,0.78,-0.2558716653418172
PAndAS-02,-2.2462360825208814,0.98,9436.129949704902,0.13079794797164312,0.78,-0.2938030702535937
And XVII,-1.2019618484398897,0.36,8493.137344606188,0.14532043744694606,0.74,-0.17466962160982466
NGC0205,1.4457546860820445,0.48,9926.237948407523,0.12433979929054323,0.8,0.17976484749080374
MESSIER032,0.11482889467904034,0.36,9679.632974376776,0.12750756536764565,0.79,0.014641552794382234
Scl-MM-Dw2,0.26175723020951924,0.98,34896.930287370196,0.008174871748227695,3.12,0.0021398317861341318
Cetus III,-5.034545270557768,0.98,969.3591746491721,1.2732395447351628,0.25,-6.410182128233539
UGC01703,0.43175723020952006,0.48,34896.930287370196,0.0042838632191874336,4.31,0.0018495889181128044
Triangulum II,-7.106182778462517,0.98,13.958772114948081,88.41941282883074,0.03,-628.3245087260048
Perseus I,-0.8651711053209592,0.98,9679.632974376776,0.12750756536764565,0.79,-0.11031586126591045
Pictor II,-5.972485279229804,0.98,38.774366985966886,31.830988618379067,0.05,-190.11011094660043
MADCASH J0742+65dw,-1.2582427697904803,0.98,34896.930287370196,0.006924536990275726,3.39,-0.008712748602161166
UMa II,-7.026182778462517,0.48,13.958772114948081,88.41941282883074,0.03,-621.2509556996984
N2683dw2,0.031757230209519705,0.98,34896.930287370196,0.0008252150889737026,9.82,2.6206545552907157e-05
KSP-DW3,1.1317572302095193,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0009339431434239796
KSP-DW6,-0.11824276979048065,0.98,34896.930287370196,0.0008252150889737026,9.82,-9.757571779314851e-05
KSP-DW13,0.7617572302095192,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0006286135605037096
KSP-DW14,0.7417572302095197,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0006121092587242359
KSP-DW15,0.7317572302095199,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0006038571078344991
NGC2784,4.0417572302095195,0.36,34896.930287370196,0.0008252150889737026,9.82,0.003335319052337454
KSP-DW20,0.35175723020952,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0002902753740244922
KSP-DW21,-0.6682427697904805,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.0005514440167286847
KSP-DW23,-0.7982427697904804,0.98,34896.930287370196,0.0008252150889737026,9.82,-0.000658721978295266
d1005+68,-1.1982427697904807,0.98,34896.930287370196,0.005023703413168081,3.98,-0.006019616292400414
LeG09,0.5317572302095197,0.98,34896.930287370196,0.0007357384573404925,10.4,0.00039123424423400516
LeG16,0.3317572302095195,0.98,34896.930287370196,0.0007357384573404925,10.4,0.00024408655276590653
NGC3377,3.19175723020952,0.36,34896.930287370196,0.0007329168359417669,10.42,0.002339292610259419
Willman1,-6.626305305245918,0.48,24.815594871018813,49.73591971621729,0.04,-329.56538867685566
LeG26,1.3317572302095195,0.48,34896.930287370196,0.0007357384573404925,10.4,0.0009798250101063991
KKH65,0.9217572302095194,0.98,34896.930287370196,0.0007957747154594767,10.0,0.0007335110975926956
LeG27,1.0417572302095195,0.48,34896.930287370196,0.0007357384573404925,10.4,0.0007664608574776562
LSBC D640-14,0.7517572302095195,0.48,34896.930287370196,0.0007357384573404925,10.4,0.0005530967048489134
KKH67,0.5317572302095197,0.98,34896.930287370196,0.0007957747154594767,10.0,0.0004231589585635
PGC4561602,0.64175723020952,0.48,34896.930287370196,0.0020371832715762603,6.25,0.0013073770937959493
Virgo I,-6.571940269023192,0.98,125.62894903453277,9.824379203203415,0.09,-64.56523330368651
PGC4560429,0.25175723020951946,0.98,34896.930287370196,0.0019611520728776144,6.37,0.0004937342138873258
N4258dwC,0.04175723020951949,0.98,34896.930287370196,0.0013562276575944288,7.66,5.663231051468794e-05
KDG090,0.2217572302095201,0.48,34896.930287370196,0.00896102332619563,2.98,0.0019871717126600436
PGC213976,0.7917572302095195,0.48,34896.930287370196,0.0013923439913837042,7.56,0.0011023984221168288
PGC1853813,1.1717572302095194,0.48,34896.930287370196,0.0012310566499892902,8.04,0.0014424995304224604
Hydra II,-4.682538583288169,0.98,262.1147208251363,4.708726126979152,0.13,-22.048791767716946
PGC40195,1.0517572302095193,0.48,34896.930287370196,0.00154362302329179,7.18,0.0016235166754650172
N4258dwB,0.32175723020951974,0.98,34896.930287370196,0.0013562276575944288,7.66,0.00043637605464112836
NGC 4631dw3,-0.2682427697904801,0.98,34896.930287370196,0.0014532043744694607,7.4,-0.0003898115664793302
BTS151,0.6517572302095198,0.98,34896.930287370196,0.0014932908903349162,7.3,0.0009732631345817928
KK177,0.23175723020951988,0.98,34896.930287370196,0.004110406588117131,4.4,0.0009526164458969891
KK180,0.26175723020951924,0.98,34896.930287370196,0.004110406588117131,4.4,0.0010759286435405005
CenA-MM-Dw5,-1.5882427697904804,0.98,34896.930287370196,0.00680358670581954,3.42,-0.010805747394160518
CenA-MM-Dw4,-0.19824276979048072,0.98,34896.930287370196,0.005205190412539666,3.91,-0.0010318913646687182
NGC5128,4.74175723020952,0.36,34896.930287370196,0.005876171989156107,3.68,0.027863381015535628
CenA-MM-Dw6,-0.85824276979048,0.98,34896.930287370196,0.006140237002002134,3.6,-0.0052698140117683045
dw1326-29,-0.22824276979048008,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0007564757400487385
CenA-MM-Dw7,-0.9982427697904805,0.98,34896.930287370196,0.006924536990275726,3.39,-0.006912368984689479
CenA-MM-Dw2,-1.06824276979048,0.98,34896.930287370196,0.006140237002002134,3.6,-0.006559263782188753
dw1330-34,-0.31824276979047994,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0010547669703334232
dw1330-33,-0.9182427697904805,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0030433751722313256
CenA-MM-Dw1,0.8817572302095193,0.98,34896.930287370196,0.006039164867757036,3.63,0.005325077286572082
CenA-MM-Dw3,0.7817572302095197,0.98,34896.930287370196,0.0037444521504203187,4.61,0.0029272525417646683
CenA-MM-Dw9,-0.18824276979048005,0.98,34896.930287370196,0.005510905231713828,3.8,-0.001037388064870658
CenA-MM-Dw8,-0.6282427697904804,0.98,34896.930287370196,0.006608930523959809,3.47,-0.0041520128177253614
dw1335-29,-0.31824276979047994,0.98,34896.930287370196,0.0031704045619717724,5.01,-0.0010089583291582702
dw1336-32,0.08175723020951953,0.98,34896.930287370196,0.0033143470031631677,4.9,0.0002709718309318422
dw1337-26,-0.028242769790479905,0.98,34896.930287370196,0.0033143470031631677,4.9,-9.360633941610431e-05
dw1340-30,-0.23824276979048076,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0007896192100803723
dw1341-33,-0.048242769790480367,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0001598932794793692
KK211,0.6517572302095198,0.98,34896.930287370196,0.005876171989156107,3.68,0.0038298375798871487
M101Dw9,-0.9482427697904807,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.0015622123499125838
KK227,0.7817572302095197,0.98,34896.930287370196,0.0009737630142575243,9.04,0.0007612462769064352
BootesII,-6.9363053052459165,0.48,24.815594871018813,49.73591971621729,0.04,-344.98352378888296
BootesI,-4.640229207873329,0.98,75.99775929249513,16.24030031549952,0.07,-75.35871586861532
M101Dw10,-1.43824276979048,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.002369478248313584
M101-df3,0.1617572302095196,0.98,34896.930287370196,0.0018719530172839512,6.52,0.0003028019351582049
M101dwD,-0.13824276979048022,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00022775239541296898
M101-dwA,-0.13824276979048022,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.00022775239541296898
M101Dw7,-0.9782427697904801,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.0016116367926718278
M101-df2,-0.36824276979048065,0.98,34896.930287370196,0.001686074118129531,6.87,-0.0006208846033320606
M101dwB,-0.48824276979048076,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.0008043708942708277
M101Dw11,-0.85824276979048,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.0014139390216348477
M101Dw14,-0.89824276979048,0.98,34896.930287370196,0.0016474814253081655,6.95,-0.0014798382786471744
Pegasus III,-4.535986698434004,0.98,683.979833632456,1.8044778128332806,0.21,-8.185087356631046
Aquarius 2,-4.927639917585393,0.48,187.66793621207975,6.57665054098741,0.11,-32.40736572977913
Tucana III,-6.896182778462518,0.98,13.958772114948081,88.41941282883074,0.03,-609.7564320319505
And XXIX,-1.8937795676609301,0.48,8265.144066728702,0.1493290890334916,0.73,-0.28279637766904625
Cetus,-0.6351711053209597,0.98,9679.632974376776,0.12750756536764565,0.79,-0.080989121231352
NGC0404,3.19175723020952,0.36,34896.930287370196,0.00896102332619563,2.98,0.028601410991461063
N2146sat,0.6517572302095198,0.48,34896.930287370196,0.003929751681281367,4.5,0.0025612440712031474
KSP-DW1,0.7017572302095196,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0005791006551652878
KSP-DW17,1.2917572302095195,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0010659775576597722
KK73,2.2417572302095197,0.48,34896.930287370196,0.0008285867507907919,9.8,0.0018574903394410712
KK74,1.4317572302095196,0.98,34896.930287370196,0.0008252150889737026,9.82,0.0011815076701160907
KSP-DW28,1.1517572302095198,0.48,34896.930287370196,0.0008252150889737026,9.82,0.0009504474452034541
[CKT2009]d0944+71,-0.4082427697904807,0.48,34896.930287370196,0.006608930523959809,3.47,-0.0026980481024542055
KDG061,0.4717572302095201,0.48,34896.930287370196,0.005940567913788682,3.66,0.0028025058648804956
NGC3115,4.03175723020952,0.48,34896.930287370196,0.0008492575595283331,9.68,0.0034240003059384486
KKSG18,2.3017572302095197,0.48,34896.930287370196,0.0008457590769045348,9.7,0.0019467320702803422
LeoI,-1.2404785919602066,0.98,1048.4588833005446,1.177181531744788,0.26,-1.460268488980334
[CKT2009]d1009+70,1.6117572302095198,0.48,34896.930287370196,0.0009824379203203417,9.0,0.0015834514213083149
[CKT2009]d1014+68,0.06175723020951995,0.48,34896.930287370196,0.005396692677540939,3.84,0.0003332847920569264
[CKT2009]d1015+69,-0.4682427697904803,0.48,34896.930287370196,0.004803981403204829,4.07,-0.002249429558258587
AGC205445,1.3817572302095198,0.48,34896.930287370196,0.0007357384573404925,10.4,0.001016611932973424
LeG17,1.14175723020952,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0008400347032117058
LeG19,0.81175723020952,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0005972410122893432
NGC3384,3.5017572302095195,0.98,34896.930287370196,0.0008967849895414697,9.42,0.00314032332107021
PGC032348,1.5317572302095197,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0011269727015744977
AGC740112,0.20175723020951963,0.48,34896.930287370196,0.0016147894811313964,7.02,0.0003257954530845379
AGC205544,1.0917572302095193,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0008032477803446807
AGC202456,1.4617572302095199,0.98,34896.930287370196,0.0007357384573404925,10.4,0.0010754710095606634
NGC3521sat,1.5317572302095197,0.98,34896.930287370196,0.0006950604554629024,10.7,0.0010646638780880226
AGC213436,1.18175723020952,0.48,34896.930287370196,0.00075009399138418,10.3,0.0008864289976549722
KDG078,1.2017572302095196,0.98,34896.930287370196,0.0008119321655540013,9.9,0.0009757453503941938
NGC3990,2.44175723020952,0.98,34896.930287370196,0.00075009399138418,10.3,0.0018315474267990388
KDG098,1.0717572302095197,0.48,34896.930287370196,0.0009824379203203417,9.0,0.0010529349443353304
PGC4555586,1.1517572302095198,0.48,34896.930287370196,0.0011777320692209325,8.22,0.0013564614259748277
KK132,0.0017572302095194559,0.48,34896.930287370196,0.0013562276575944288,7.66,2.383204210910739e-06
KDG101,1.02175723020952,0.36,34896.930287370196,0.0015015070557969233,7.28,0.0015341756904711154
PGC4323538,0.7917572302095195,0.98,34896.930287370196,0.0014184907254344943,7.49,0.001123100287847907
LV J1228+4358,1.4417572302095198,0.98,34896.930287370196,0.004803981403204829,4.07,0.006926174921862636
dw1240-42,-0.24824276979048054,0.98,34896.930287370196,0.006140237002002134,3.6,-0.0015242694405470062
SUCD1,0.2917572302095195,0.98,34896.930287370196,0.0008725360768174958,9.55,0.0002545687090301531
HSC-9,-0.008242769790480331,0.98,34896.930287370196,0.0014932908903349162,7.3,-1.2308853039252125e-05
dw1241-32,-0.7082427697904805,0.98,34896.930287370196,0.006140237002002134,3.6,-0.004348778461467988
N4625A,0.23175723020951988,0.98,34896.930287370196,0.0012750756536764568,7.9,0.00029550800180364864
HSC-10,-0.24824276979048054,0.98,34896.930287370196,0.0014932908903349162,7.3,-0.00037069866671963234
dw1243-42,-0.42824276979048026,0.98,34896.930287370196,0.006140237002002134,3.6,-0.002629512100907389
LV J1243+3232,0.0017572302095194559,0.98,34896.930287370196,0.0014932908903349162,7.3,2.6240558640967197e-06
KK165,0.3417572302095193,0.98,34896.930287370196,0.00272899422311206,5.4,0.0009326535069485566
dw1251-40,-0.85824276979048,0.98,34896.930287370196,0.006140237002002134,3.6,-0.0052698140117683045
dw1252-40,0.2717572302095199,0.98,34896.930287370196,0.006140237002002134,3.6,0.0016686538004941065
dw1252-43,-0.8182427697904799,0.98,34896.930287370196,0.006140237002002134,3.6,-0.0050242045316882195
dw1255+40,0.3417572302095193,0.98,34896.930287370196,0.0009737630142575243,9.04,0.0003327905506331242
dw1257-41,0.021757230209519918,0.98,34896.930287370196,0.006140237002002134,3.6,0.00013359454999357286
dw1258-37,-0.5982427697904802,0.98,34896.930287370196,0.006140237002002134,3.6,-0.003673352391247751
dw1301-30,-0.3882427697904802,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0012867712605548458
dw1302-40,-0.5182427697904801,0.98,34896.930287370196,0.006140237002002134,3.6,-0.00318213343108758
KDG218,0.35175723020952,0.48,34896.930287370196,0.0031830988618379067,5.0,0.0011196780391231776
dw1306-29,-0.23824276979048076,0.98,34896.930287370196,0.0033143470031631677,4.9,-0.0007896192100803723
dw1308+40,0.44175723020951985,0.98,34896.930287370196,0.0009737630142575243,9.04,0.0004301668520588771
ESO269-066,1.3317572302095195,0.98,34896.930287370196,0.005658842421045168,3.75,0.007536204308843245
